airline,duration,source,destination,stops,day_diff,day_of_week,day_of_month,month,price
United,326,San Francisco,New York,0,42,4,12,1,372
American Airlines,286,Chicago,Miami,0,27,1,28,5,333
United,377,Los Angeles,New York,1,56,5,15,6,318
Delta,281,New York,Los Angeles,0,38,1,19,11,306
Delta,331,Chicago,San Francisco,0,50,1,16,4,347
United,272,Los Angeles,San Francisco,0,19,6,7,4,352
United,271,San Francisco,New York,2,41,5,25,5,379
Delta,373,Los Angeles,New York,0,18,5,7,12,361
American Airlines,292,Chicago,Los Angeles,1,51,3,30,5,341
United,332,Miami,Los Angeles,0,41,6,10,11,335
United,306,Chicago,San Francisco,2,49,2,20,3,325
United,446,New York,Los Angeles,0,59,3,31,10,367
Delta,373,Miami,Los Angeles,1,59,4,2,8,333
Delta,347,Miami,Chicago,2,13,4,22,3,317
Delta,365,Los Angeles,Miami,1,42,0,8,1,345
American Airlines,264,Los Angeles,Miami,2,32,6,28,4,346
United,304,Miami,Los Angeles,2,35,0,1,7,399
American Airlines,443,New York,San Francisco,1,18,6,3,3,366
Delta,408,Los Angeles,New York,2,40,4,15,11,313
American Airlines,429,Los Angeles,Miami,2,38,1,27,8,340
Delta,302,San Francisco,New York,1,36,5,3,2,348
United,320,San Francisco,Chicago,2,28,0,10,6,387
American Airlines,369,San Francisco,Chicago,0,31,6,6,10,347
American Airlines,373,Los Angeles,Miami,1,22,0,4,3,390
United,282,San Francisco,Chicago,2,24,0,22,7,416
Delta,363,Miami,San Francisco,2,40,3,1,8,371
United,342,New York,Los Angeles,1,15,6,22,9,381
United,324,New York,San Francisco,1,11,5,17,8,317
American Airlines,293,New York,Chicago,1,46,1,27,2,341
American Airlines,320,Los Angeles,New York,1,20,5,27,7,351
United,272,Los Angeles,New York,1,44,6,8,9,375
American Airlines,268,Miami,New York,2,19,5,11,5,402
American Airlines,262,Chicago,Los Angeles,2,60,0,9,12,312
United,438,New York,Los Angeles,2,13,2,27,3,395
Delta,314,New York,Chicago,2,23,0,29,1,292
United,315,Los Angeles,New York,1,26,3,4,1,335
American Airlines,285,Los Angeles,Miami,1,47,1,18,6,413
Delta,371,Miami,San Francisco,2,49,1,5,3,333
United,450,Los Angeles,San Francisco,1,49,5,10,2,348
United,260,Chicago,San Francisco,1,59,1,10,9,386
United,394,Los Angeles,Miami,2,19,2,24,7,341
American Airlines,303,Los Angeles,Chicago,2,34,3,22,2,375
American Airlines,429,Chicago,Los Angeles,2,27,1,6,8,398
American Airlines,343,Chicago,San Francisco,2,25,1,6,8,369
American Airlines,292,Chicago,San Francisco,0,20,4,13,12,297
United,251,Chicago,San Francisco,1,49,4,6,12,323
United,392,New York,Chicago,2,32,6,6,10,382
Delta,293,New York,Miami,2,41,2,24,1,368
Delta,257,New York,Chicago,2,29,0,29,4,401
Delta,442,San Francisco,New York,2,41,4,4,10,324
Delta,305,San Francisco,Los Angeles,1,58,6,16,6,326
United,352,Miami,Los Angeles,2,49,3,22,2,392
United,387,Miami,San Francisco,1,12,1,8,10,334
American Airlines,313,Miami,Los Angeles,1,39,3,19,12,324
American Airlines,334,Los Angeles,New York,2,40,0,16,12,389
American Airlines,269,New York,Chicago,2,17,6,6,10,335
Delta,422,Los Angeles,Chicago,2,38,0,12,2,340
Delta,435,Miami,San Francisco,2,40,5,5,10,338
American Airlines,311,San Francisco,Los Angeles,0,15,1,3,12,364
Delta,315,San Francisco,Los Angeles,2,12,1,13,8,396
Delta,342,San Francisco,Los Angeles,1,26,3,22,2,306
American Airlines,301,San Francisco,New York,2,18,5,22,6,351
Delta,271,Los Angeles,Chicago,2,35,6,17,11,396
Delta,275,San Francisco,Miami,2,23,1,29,10,314
Delta,437,Miami,Los Angeles,1,53,0,24,6,397
United,411,San Francisco,New York,0,29,1,26,11,302
United,268,New York,Chicago,1,49,1,18,6,359
Delta,365,Los Angeles,Miami,1,14,0,25,3,381
Delta,450,Miami,San Francisco,1,54,0,19,8,339
American Airlines,343,Los Angeles,Chicago,1,50,5,7,9,338
United,260,San Francisco,Chicago,0,15,4,3,5,320
American Airlines,425,San Francisco,Chicago,1,59,1,13,2,358
Delta,410,Chicago,Los Angeles,1,40,1,9,4,380
American Airlines,296,San Francisco,Miami,0,55,2,28,2,332
United,364,San Francisco,Miami,0,45,0,16,9,389
American Airlines,392,Miami,New York,2,45,5,13,7,419
United,314,New York,Los Angeles,2,21,1,16,4,355
American Airlines,316,Chicago,New York,0,40,6,3,11,382
United,327,Miami,Chicago,1,16,4,23,2,313
Delta,286,San Francisco,Chicago,2,30,1,25,6,349
United,365,Miami,New York,0,58,5,24,2,329
American Airlines,389,Miami,New York,1,15,6,24,11,309
Delta,428,Chicago,Los Angeles,1,21,2,7,8,387
United,340,Chicago,San Francisco,0,19,2,11,9,386
United,447,Los Angeles,San Francisco,1,28,1,9,4,374
Delta,427,Miami,San Francisco,1,35,1,16,7,411
Delta,387,New York,San Francisco,2,19,5,1,6,336
Delta,368,New York,Miami,0,27,6,11,8,350
Delta,340,Chicago,Miami,1,31,2,21,8,408
Delta,372,Los Angeles,Miami,1,10,0,11,3,327
Delta,389,Chicago,Miami,2,47,3,22,2,354
American Airlines,363,Chicago,San Francisco,2,20,0,10,6,384
United,352,Miami,Los Angeles,2,57,5,25,5,383
United,405,Los Angeles,Miami,2,35,5,31,8,316
American Airlines,261,Miami,San Francisco,2,19,0,1,4,428
American Airlines,291,Miami,Chicago,0,12,6,22,12,372
Delta,250,San Francisco,Los Angeles,0,38,3,27,6,407
United,263,Miami,San Francisco,1,56,3,27,6,401
Delta,296,New York,Miami,2,15,5,3,8,389
American Airlines,418,San Francisco,Miami,1,54,3,9,5,395
United,375,Chicago,New York,2,42,2,5,6,412
United,422,San Francisco,Miami,0,52,3,14,3,341
Delta,384,New York,Los Angeles,1,46,2,6,3,366
Delta,375,Los Angeles,New York,2,31,4,31,5,346
Delta,361,Los Angeles,Chicago,2,12,5,20,4,371
Delta,284,Miami,San Francisco,1,20,1,21,5,326
Delta,354,Miami,San Francisco,1,22,4,15,3,347
Delta,448,Miami,Los Angeles,2,14,3,25,1,387
United,296,San Francisco,Chicago,2,15,2,4,9,316
Delta,328,New York,Chicago,2,45,1,5,3,346
United,399,Miami,Chicago,0,20,1,10,9,370
United,297,Los Angeles,San Francisco,2,59,0,2,12,319
United,352,New York,Miami,2,25,1,23,1,325
American Airlines,281,San Francisco,Chicago,2,56,5,20,4,400
American Airlines,270,Miami,Chicago,2,45,4,4,10,341
Delta,381,Los Angeles,San Francisco,2,53,0,13,5,382
United,366,San Francisco,Miami,0,59,0,19,2,393
Delta,354,New York,San Francisco,1,15,1,4,6,320
Delta,447,Miami,San Francisco,0,38,3,15,2,312
Delta,426,Miami,Chicago,1,35,2,26,6,337
American Airlines,254,Miami,Los Angeles,0,59,2,29,5,327
Delta,386,Miami,Chicago,0,37,0,25,11,373
American Airlines,388,New York,Chicago,1,44,5,2,3,302
United,448,Miami,San Francisco,1,12,1,21,5,405
United,416,Chicago,Los Angeles,0,32,5,3,2,349
American Airlines,403,Los Angeles,San Francisco,2,39,0,23,9,338
United,350,San Francisco,Miami,1,37,5,11,5,362
Delta,276,Miami,Los Angeles,2,10,2,14,8,397
Delta,313,Chicago,Miami,0,27,1,6,8,389
Delta,353,Miami,Los Angeles,1,57,3,29,8,346
Delta,432,San Francisco,Los Angeles,2,27,3,27,6,315
American Airlines,300,San Francisco,Chicago,1,35,2,13,3,395
Delta,321,Miami,Los Angeles,2,11,5,10,2,298
United,274,New York,Los Angeles,1,42,4,15,3,303
United,390,Los Angeles,Miami,0,29,6,30,6,344
United,303,San Francisco,Los Angeles,2,47,2,4,9,341
American Airlines,439,San Francisco,Chicago,1,57,1,9,1,304
Delta,422,New York,Miami,1,10,3,27,6,342
United,383,New York,Los Angeles,0,23,3,8,2,393
United,288,Miami,San Francisco,1,48,6,9,6,370
American Airlines,315,New York,Chicago,0,24,5,13,4,318
Delta,408,New York,Chicago,0,20,1,13,2,314
United,376,Chicago,New York,1,21,6,30,6,336
American Airlines,424,New York,San Francisco,0,49,6,29,12,374
United,334,New York,San Francisco,0,53,5,8,6,336
American Airlines,433,Los Angeles,Miami,2,32,0,16,9,387
Delta,381,San Francisco,Chicago,0,10,1,19,11,324
United,258,New York,Los Angeles,1,41,6,13,10,393
American Airlines,300,Chicago,New York,0,42,0,11,3,300
Delta,334,Miami,New York,2,17,1,23,7,375
Delta,449,New York,Los Angeles,2,58,2,6,11,375
American Airlines,360,New York,Miami,2,38,5,17,2,314
American Airlines,372,San Francisco,Miami,2,25,6,31,3,374
Delta,328,Los Angeles,San Francisco,0,15,2,8,5,327
Delta,416,San Francisco,Miami,1,48,6,10,3,333
Delta,298,Chicago,New York,2,40,0,22,4,341
United,387,New York,San Francisco,2,58,6,17,11,336
United,257,San Francisco,New York,1,21,5,6,7,353
American Airlines,397,Los Angeles,Chicago,2,20,0,22,4,306
Delta,372,Los Angeles,San Francisco,0,48,1,2,7,387
Delta,270,Chicago,San Francisco,2,53,2,7,8,349
United,375,San Francisco,Los Angeles,1,60,6,1,9,339
United,437,San Francisco,Chicago,0,19,3,5,12,389
United,258,New York,San Francisco,1,59,0,16,12,363
United,286,Miami,San Francisco,2,32,3,18,1,354
Delta,320,Miami,Los Angeles,0,46,6,29,12,339
United,391,Los Angeles,Chicago,2,40,1,13,8,411
United,401,Miami,San Francisco,2,33,2,20,3,341
Delta,265,San Francisco,Los Angeles,1,58,3,18,1,337
Delta,384,New York,Miami,1,52,6,14,7,388
Delta,405,Chicago,San Francisco,2,29,5,25,5,330
American Airlines,356,San Francisco,Los Angeles,1,16,5,14,12,335
American Airlines,371,Los Angeles,San Francisco,2,42,5,21,12,296
Delta,343,Chicago,Miami,1,58,4,21,6,412
American Airlines,361,Miami,San Francisco,2,14,0,8,7,341
United,328,Miami,Chicago,2,23,4,10,5,318
United,412,Chicago,Miami,2,50,3,11,4,402
United,386,San Francisco,New York,2,11,3,20,6,321
Delta,333,Los Angeles,New York,2,34,3,7,3,326
American Airlines,338,Miami,San Francisco,1,36,6,19,5,346
United,274,San Francisco,New York,0,10,0,15,7,351
Delta,341,San Francisco,Los Angeles,0,59,2,20,11,306
Delta,293,Chicago,Miami,0,54,2,10,4,340
United,398,Los Angeles,Miami,1,37,4,13,9,387
United,450,New York,Miami,1,57,1,24,9,386
American Airlines,369,Chicago,New York,0,48,0,23,9,327
American Airlines,319,Miami,New York,2,14,5,25,5,347
Delta,415,Miami,Chicago,0,18,6,28,4,382
American Airlines,303,Los Angeles,New York,0,52,5,17,2,337
American Airlines,335,San Francisco,Chicago,2,44,2,5,6,402
Delta,383,Miami,Los Angeles,0,13,1,19,3,340
United,302,Los Angeles,New York,0,24,5,8,6,398
United,362,Miami,Chicago,2,58,4,21,6,344
United,370,Miami,Los Angeles,1,27,2,11,9,405
United,450,Miami,San Francisco,1,15,4,15,11,365
American Airlines,411,New York,Chicago,2,27,0,19,2,370
Delta,348,Los Angeles,San Francisco,2,10,5,27,1,313
Delta,449,Miami,San Francisco,0,55,2,2,10,319
United,325,San Francisco,Miami,2,21,1,7,5,324
American Airlines,309,San Francisco,Miami,0,33,6,23,6,374
United,375,San Francisco,New York,2,36,6,14,1,322
Delta,404,Miami,Chicago,2,15,4,6,12,350
United,327,New York,San Francisco,0,21,5,16,11,385
United,314,New York,Miami,2,22,5,14,9,385
United,379,Chicago,San Francisco,2,10,4,1,11,331
American Airlines,270,Chicago,San Francisco,2,13,1,27,8,400
Delta,265,New York,Los Angeles,2,10,3,19,9,363
United,287,New York,Miami,0,57,0,3,6,406
Delta,446,San Francisco,Los Angeles,0,48,1,16,1,336
Delta,425,New York,Los Angeles,0,29,0,10,6,407
Delta,266,Los Angeles,San Francisco,2,38,5,12,10,337
Delta,316,Los Angeles,New York,0,36,0,29,4,404
American Airlines,347,Chicago,New York,1,41,4,18,10,351
Delta,271,San Francisco,Los Angeles,0,29,1,15,10,322
United,277,Los Angeles,Miami,2,44,1,20,2,332
American Airlines,330,Miami,New York,1,47,1,7,5,406
American Airlines,271,San Francisco,Chicago,2,19,2,21,8,378
Delta,434,New York,Chicago,1,20,1,12,11,326
Delta,269,Miami,New York,1,33,5,27,1,308
American Airlines,407,Miami,New York,2,29,1,24,9,357
American Airlines,261,San Francisco,New York,0,54,2,30,10,381
American Airlines,402,New York,San Francisco,0,27,6,7,4,402
United,279,Chicago,San Francisco,0,34,1,27,8,369
Delta,338,New York,Miami,0,17,5,17,8,405
Delta,324,Miami,New York,0,52,5,27,1,336
United,306,Chicago,Los Angeles,2,44,3,27,6,374
American Airlines,256,New York,Chicago,2,45,2,10,1,387
American Airlines,433,San Francisco,Chicago,1,51,2,14,2,354
American Airlines,319,New York,Miami,0,21,0,5,8,411
United,321,New York,San Francisco,2,14,4,8,3,322
United,426,Chicago,San Francisco,0,24,4,16,2,336
American Airlines,269,Miami,Los Angeles,2,58,4,11,10,340
United,266,Miami,San Francisco,0,46,6,21,4,342
Delta,344,Miami,New York,2,43,6,17,11,305
Delta,375,New York,San Francisco,0,29,0,8,1,373
Delta,352,Los Angeles,Miami,1,60,1,9,7,392
United,341,Miami,Chicago,1,16,3,13,6,396
American Airlines,443,Chicago,San Francisco,1,39,2,17,1,339
