airline,duration,source,destination,stops,day_diff,day_of_week,day_of_month,month,price
Delta,273,Miami,Chicago,1,19,5,18,5,345
Delta,411,New York,San Francisco,2,26,1,3,9,317
United,317,San Francisco,Miami,2,27,2,3,1,295
American Airlines,268,Chicago,San Francisco,1,45,3,15,8,399
Delta,342,Chicago,Los Angeles,2,19,6,30,6,409
Delta,276,New York,San Francisco,0,52,6,9,6,344
Delta,341,Miami,San Francisco,2,26,4,9,2,382
Delta,293,Chicago,Miami,2,39,6,30,6,355
American Airlines,412,Los Angeles,New York,0,19,2,23,10,359
Delta,444,Los Angeles,New York,2,12,2,1,5,371
United,406,Los Angeles,Chicago,1,41,6,25,8,315
United,272,Chicago,Los Angeles,2,25,2,3,1,313
American Airlines,332,Los Angeles,Miami,1,50,1,17,12,342
American Airlines,271,Chicago,New York,1,55,6,24,3,378
United,270,Chicago,Miami,1,58,5,24,8,385
Delta,351,Chicago,New York,1,20,3,25,4,400
Delta,344,Los Angeles,Miami,0,19,5,3,8,318
American Airlines,276,Miami,Los Angeles,0,41,1,16,1,355
American Airlines,361,San Francisco,Los Angeles,0,19,3,1,2,297
Delta,363,Chicago,Los Angeles,2,39,4,22,11,369
American Airlines,431,Los Angeles,New York,2,57,0,7,10,394
American Airlines,396,Chicago,New York,0,60,4,19,7,380
Delta,257,Miami,New York,1,40,3,8,8,345
United,341,Chicago,Miami,0,18,5,30,3,378
United,421,San Francisco,Los Angeles,1,21,3,12,12,308
United,442,New York,Miami,1,33,0,11,11,358
United,317,New York,Los Angeles,1,28,1,28,5,316
Delta,255,Los Angeles,Chicago,0,14,1,18,6,380
United,414,New York,Miami,0,33,6,2,6,323
United,423,New York,Miami,1,15,0,21,10,374
American Airlines,299,New York,Los Angeles,1,36,1,27,8,325
American Airlines,428,Miami,San Francisco,0,21,4,26,4,370
American Airlines,356,Los Angeles,San Francisco,1,58,4,2,2,352
United,311,Chicago,San Francisco,2,31,3,15,8,319
United,342,San Francisco,New York,2,16,3,2,5,325
United,397,Los Angeles,San Francisco,1,27,4,19,4,370
Delta,328,Chicago,Los Angeles,0,13,4,13,9,403
American Airlines,251,Miami,Chicago,0,42,5,14,12,394
United,429,Los Angeles,Chicago,0,19,3,14,3,360
United,391,New York,Los Angeles,2,16,3,25,1,333
United,264,New York,Miami,2,23,0,8,4,370
United,317,San Francisco,Chicago,2,26,5,25,5,322
United,274,Los Angeles,Chicago,1,17,3,14,3,347
American Airlines,438,Miami,New York,2,30,4,18,10,376
Delta,368,Miami,San Francisco,0,49,3,28,11,411
American Airlines,388,San Francisco,Chicago,2,45,3,6,6,358
American Airlines,310,Los Angeles,Chicago,2,27,0,11,11,358
American Airlines,400,San Francisco,Miami,0,12,0,30,12,300
American Airlines,285,Chicago,Los Angeles,1,60,1,19,11,372
Delta,339,New York,Miami,2,43,1,19,11,331
American Airlines,408,Los Angeles,New York,2,34,4,29,11,355
American Airlines,342,San Francisco,Los Angeles,0,59,3,12,12,357
United,306,New York,Miami,0,31,2,28,2,355
Delta,311,San Francisco,Miami,2,24,1,9,7,342
Delta,310,Chicago,Miami,1,28,0,25,3,315
American Airlines,292,Chicago,San Francisco,1,33,6,10,11,326
United,357,Chicago,Los Angeles,2,25,0,15,4,324
Delta,345,Miami,Chicago,2,30,5,27,4,354
American Airlines,289,New York,San Francisco,2,10,2,13,11,344
American Airlines,380,New York,Miami,1,45,4,18,10,305
Delta,341,Los Angeles,New York,2,12,0,16,9,398
United,417,Miami,Chicago,1,18,1,31,12,338
American Airlines,295,New York,Miami,0,36,0,30,9,394
United,410,Los Angeles,San Francisco,0,50,5,5,10,314
American Airlines,324,Los Angeles,New York,0,14,4,29,11,381
United,330,Miami,San Francisco,1,54,1,16,4,333
American Airlines,258,Miami,San Francisco,2,27,3,29,2,308
Delta,411,San Francisco,Miami,1,20,3,24,10,328
Delta,311,Los Angeles,Miami,1,48,3,28,3,359
American Airlines,257,San Francisco,New York,1,38,5,12,10,377
United,383,Miami,Chicago,2,50,2,20,3,303
United,356,Los Angeles,San Francisco,2,54,3,10,10,381
Delta,415,San Francisco,Chicago,2,59,5,13,4,343
American Airlines,373,Miami,Los Angeles,2,16,4,19,7,402
American Airlines,402,Miami,San Francisco,0,13,0,4,3,350
United,429,San Francisco,Chicago,2,33,1,25,6,399
United,319,Chicago,Los Angeles,2,52,5,3,2,365
United,329,San Francisco,New York,0,26,3,25,7,359
United,266,New York,San Francisco,0,41,1,10,12,352
American Airlines,378,San Francisco,Chicago,1,19,3,29,8,391
Delta,354,San Francisco,New York,1,12,0,17,6,371
United,447,New York,Chicago,1,17,1,30,4,372
Delta,432,Miami,San Francisco,0,53,5,27,7,397
United,276,Chicago,Miami,0,37,5,25,5,380
United,310,New York,San Francisco,1,13,4,29,3,368
Delta,272,Miami,San Francisco,1,12,0,30,9,329
American Airlines,325,New York,Miami,1,13,6,28,7,391
Delta,432,New York,Chicago,2,52,2,6,11,361
American Airlines,301,San Francisco,Los Angeles,2,13,1,10,9,365
American Airlines,385,Los Angeles,San Francisco,1,29,4,5,1,367
American Airlines,444,San Francisco,New York,0,30,1,5,3,314
American Airlines,410,Chicago,Los Angeles,1,44,2,25,12,361
American Airlines,334,San Francisco,Miami,0,54,1,8,10,385
United,329,San Francisco,Chicago,2,57,0,16,9,328
American Airlines,262,San Francisco,Los Angeles,0,24,3,18,1,350
American Airlines,340,Chicago,Miami,1,15,0,8,1,304
United,377,New York,Los Angeles,1,36,0,4,3,393
United,332,New York,San Francisco,1,31,6,11,2,313
Delta,434,Chicago,New York,1,16,0,4,3,375
American Airlines,293,Miami,Los Angeles,2,54,2,3,7,411
Delta,427,Chicago,San Francisco,0,53,5,23,3,310
United,315,Los Angeles,San Francisco,1,40,5,1,6,362
American Airlines,338,Chicago,Los Angeles,1,46,1,30,4,370
United,250,New York,San Francisco,1,60,3,15,8,401
American Airlines,263,Los Angeles,Miami,2,41,2,20,3,316
Delta,283,San Francisco,Chicago,2,22,6,21,4,379
American Airlines,275,Los Angeles,Miami,0,59,5,24,8,368
Delta,321,San Francisco,New York,2,55,2,1,5,354
Delta,411,Miami,New York,1,42,5,17,8,380
Delta,296,Los Angeles,New York,0,33,3,11,4,339
American Airlines,378,San Francisco,Chicago,0,28,6,27,10,367
United,418,Los Angeles,New York,1,19,4,20,12,313
Delta,404,San Francisco,New York,1,32,5,6,4,348
United,397,San Francisco,Chicago,1,33,4,20,12,303
Delta,325,Chicago,New York,2,35,6,30,6,340
United,258,Miami,Los Angeles,2,24,5,12,10,330
United,339,New York,San Francisco,0,51,2,17,4,345
American Airlines,395,San Francisco,New York,2,33,2,22,5,313
Delta,362,Miami,New York,0,60,6,18,2,324
Delta,443,San Francisco,Chicago,0,57,6,28,7,382
Delta,391,Chicago,Miami,1,59,3,7,11,322
Delta,261,Los Angeles,New York,2,34,1,22,10,367
American Airlines,426,Chicago,Los Angeles,0,50,1,23,4,399
Delta,437,Los Angeles,San Francisco,1,22,5,20,1,311
American Airlines,437,Los Angeles,San Francisco,1,54,3,8,2,314
American Airlines,421,San Francisco,Chicago,1,38,3,9,5,332
Delta,301,San Francisco,Chicago,0,36,1,20,2,375
American Airlines,383,Los Angeles,New York,2,51,3,7,11,383
Delta,311,San Francisco,Chicago,1,44,1,9,7,389
American Airlines,345,Chicago,Los Angeles,1,50,5,6,1,333
United,353,Miami,Chicago,2,42,0,18,3,326
United,251,Chicago,New York,2,25,5,6,7,391
American Airlines,328,Chicago,New York,1,31,2,27,3,338
American Airlines,448,Miami,New York,1,21,1,7,5,365
American Airlines,314,Los Angeles,San Francisco,1,26,4,26,1,296
Delta,376,Miami,Los Angeles,2,51,2,13,3,310
United,393,San Francisco,Miami,2,34,4,21,6,337
United,415,New York,Miami,1,60,3,28,3,328
Delta,419,San Francisco,Chicago,2,26,2,4,9,332
American Airlines,350,New York,San Francisco,2,52,6,4,8,351
American Airlines,275,Chicago,Los Angeles,2,19,1,23,1,340
American Airlines,284,Chicago,Los Angeles,2,58,4,26,4,354
United,271,Chicago,Miami,2,52,0,17,6,347
United,435,Chicago,Miami,2,13,5,3,2,342
American Airlines,271,San Francisco,Los Angeles,0,14,5,29,6,391
Delta,389,San Francisco,Miami,0,60,5,6,7,389
American Airlines,264,Los Angeles,New York,0,21,1,5,11,371
American Airlines,337,Los Angeles,Miami,0,28,3,25,1,341
United,303,New York,Miami,1,51,1,16,1,322
Delta,436,New York,Chicago,1,47,1,17,9,356
United,334,New York,Miami,2,43,4,26,7,407
Delta,266,New York,Los Angeles,2,59,6,10,3,342
American Airlines,407,Los Angeles,New York,0,10,0,18,11,352
Delta,328,Los Angeles,Chicago,0,26,4,22,3,360
American Airlines,368,Miami,San Francisco,2,15,1,24,9,351
Delta,423,Chicago,Los Angeles,2,26,4,10,5,327
Delta,289,Los Angeles,Miami,2,49,2,27,11,394
United,258,Miami,New York,2,38,1,29,10,388
American Airlines,399,Los Angeles,Chicago,0,14,5,19,10,400
Delta,290,New York,San Francisco,0,30,0,1,4,409
United,290,Los Angeles,Chicago,1,26,1,8,10,366
United,391,New York,Miami,2,24,5,13,7,327
Delta,409,New York,Chicago,1,55,6,21,7,367
Delta,389,Los Angeles,Chicago,0,52,5,24,2,338
Delta,417,Chicago,New York,2,30,6,15,9,368
United,366,Los Angeles,Miami,0,20,5,18,5,375
United,268,Los Angeles,San Francisco,0,28,0,10,6,398
United,392,San Francisco,Miami,0,46,1,26,3,359
Delta,354,Los Angeles,Miami,1,55,1,18,6,408
United,291,Miami,Los Angeles,1,21,3,16,5,383
American Airlines,334,San Francisco,Los Angeles,2,45,0,15,4,349
American Airlines,419,New York,Miami,1,43,3,29,8,347
American Airlines,251,Los Angeles,New York,1,50,5,15,6,355
Delta,406,Miami,Chicago,2,13,3,1,8,375
United,377,Chicago,New York,2,32,4,24,5,379
United,315,New York,Miami,2,49,0,5,8,350
United,342,Chicago,New York,1,27,5,5,10,338
United,257,Miami,New York,2,16,1,13,2,384
American Airlines,392,San Francisco,Los Angeles,1,51,6,1,12,323
Delta,438,New York,Chicago,0,57,0,13,5,328
American Airlines,339,San Francisco,New York,0,51,5,13,7,389
American Airlines,410,New York,Los Angeles,2,32,6,27,10,385
Delta,261,Los Angeles,Miami,2,36,2,20,11,398
American Airlines,329,San Francisco,Los Angeles,0,53,2,16,10,331
United,297,New York,Miami,2,43,1,18,6,319
American Airlines,272,Miami,Los Angeles,1,20,5,17,2,373
American Airlines,253,Los Angeles,San Francisco,2,58,4,23,8,322
American Airlines,303,Chicago,Los Angeles,0,13,4,27,12,321
Delta,292,Miami,Los Angeles,0,48,6,28,4,311
American Airlines,443,New York,San Francisco,0,36,4,11,10,385
American Airlines,267,Los Angeles,Chicago,0,50,0,4,11,379
American Airlines,319,Chicago,Miami,0,11,1,16,1,304
American Airlines,269,New York,Miami,0,58,2,25,9,337
Delta,388,Miami,Chicago,0,40,3,9,5,404
United,356,Chicago,Miami,1,54,6,4,8,358
Delta,333,New York,San Francisco,1,50,0,8,7,367
United,298,Los Angeles,Chicago,0,43,1,22,10,321
Delta,254,Chicago,Los Angeles,0,59,5,16,3,391
American Airlines,444,Chicago,San Francisco,0,44,2,29,5,368
United,257,Miami,Los Angeles,0,32,0,28,10,332
Delta,428,San Francisco,New York,1,22,2,31,1,317
American Airlines,256,Los Angeles,San Francisco,0,32,6,22,9,402
Delta,319,New York,San Francisco,1,54,6,1,9,364
American Airlines,354,Miami,San Francisco,1,37,1,12,3,394
United,338,Los Angeles,San Francisco,0,50,2,15,5,328
Delta,371,Miami,Chicago,2,13,6,28,1,315
United,273,New York,Chicago,1,20,3,6,6,362
United,441,Miami,New York,2,43,4,20,9,325
United,350,Los Angeles,San Francisco,0,57,3,29,2,323
American Airlines,399,New York,San Francisco,0,43,6,17,3,310
Delta,312,Chicago,New York,1,54,3,25,4,347
United,341,Miami,Chicago,2,28,6,7,1,329
United,395,Chicago,Los Angeles,1,21,3,27,6,411
United,289,Miami,New York,2,20,3,18,1,335
Delta,324,Miami,Chicago,0,58,3,5,9,390
Delta,422,New York,Miami,2,24,3,28,3,376
United,312,New York,San Francisco,2,52,5,21,12,369
American Airlines,293,New York,Los Angeles,2,18,3,11,4,376
American Airlines,283,New York,San Francisco,0,47,0,10,6,358
American Airlines,424,Miami,San Francisco,2,39,6,28,4,314
United,357,New York,Los Angeles,1,54,0,30,12,308
United,293,Miami,New York,1,59,4,29,11,369
American Airlines,441,Miami,Los Angeles,0,26,3,18,4,327
American Airlines,401,New York,Chicago,2,43,3,14,11,362
United,327,New York,Chicago,1,25,5,27,1,335
United,385,Chicago,Los Angeles,2,13,1,20,2,381
American Airlines,412,San Francisco,Chicago,2,59,2,20,3,353
Delta,315,Los Angeles,New York,2,18,6,11,8,400
Delta,268,Chicago,San Francisco,2,51,5,16,11,351
Delta,285,Chicago,New York,0,20,0,26,8,325
United,436,Chicago,San Francisco,2,47,2,18,9,361
Delta,261,Los Angeles,Miami,2,26,0,13,5,329
American Airlines,406,Miami,San Francisco,1,58,0,25,3,335
Delta,446,San Francisco,Miami,0,20,4,1,11,389
American Airlines,399,San Francisco,Miami,2,23,0,29,1,307
American Airlines,337,Los Angeles,Miami,1,44,0,15,4,354
United,369,Miami,Chicago,0,17,5,2,11,393
Delta,370,New York,Los Angeles,2,12,0,1,1,340
American Airlines,365,Miami,San Francisco,2,40,6,29,12,341
United,344,Chicago,Los Angeles,1,13,0,28,10,381
Delta,279,Miami,San Francisco,0,25,2,2,10,381
American Airlines,262,Chicago,Los Angeles,2,53,3,26,12,382
Delta,306,San Francisco,New York,1,54,6,23,6,337
Delta,377,Los Angeles,San Francisco,0,40,6,30,6,329
Delta,408,New York,Chicago,2,53,6,18,2,355
American Airlines,381,San Francisco,Miami,2,52,3,19,9,394
United,277,Miami,New York,0,40,2,10,7,387
United,299,Chicago,San Francisco,0,21,3,4,4,342
Delta,352,Miami,San Francisco,0,46,3,16,5,327
United,286,Los Angeles,Miami,2,25,1,30,7,374
American Airlines,331,Los Angeles,Chicago,1,50,2,30,10,363
American Airlines,365,San Francisco,Los Angeles,2,45,3,21,3,383
Delta,257,Chicago,San Francisco,2,38,4,16,8,413
Delta,313,San Francisco,New York,0,19,1,3,12,394
Delta,350,New York,Los Angeles,1,52,1,26,11,365
United,327,New York,San Francisco,2,50,0,30,9,317
United,345,New York,San Francisco,2,10,2,24,7,321
American Airlines,252,Chicago,Los Angeles,1,21,0,18,3,309
American Airlines,392,Los Angeles,Chicago,2,44,6,13,10,330
United,274,New York,San Francisco,2,32,3,26,9,333
Delta,262,Los Angeles,Chicago,0,57,4,20,9,364
Delta,370,San Francisco,Miami,2,39,4,25,10,382
United,313,Chicago,San Francisco,1,57,3,12,9,335
United,263,New York,Los Angeles,1,26,6,6,10,343
American Airlines,314,Miami,New York,0,10,6,9,6,414
Delta,335,San Francisco,Miami,0,49,2,24,7,324
American Airlines,381,New York,Los Angeles,1,30,4,1,11,342
American Airlines,426,Miami,Chicago,0,27,0,21,10,306
American Airlines,272,Miami,San Francisco,0,54,3,10,10,391
United,415,Chicago,Los Angeles,2,24,3,25,1,384
Delta,403,Chicago,San Francisco,0,57,1,31,12,394
United,448,Los Angeles,Miami,2,30,3,19,12,327
American Airlines,270,Miami,Los Angeles,0,50,2,27,3,357
American Airlines,408,Chicago,Miami,0,55,3,26,12,338
United,294,Chicago,Miami,2,41,2,20,3,342
Delta,426,San Francisco,New York,1,12,5,30,11,318
Delta,299,San Francisco,Miami,0,27,4,2,8,367
Delta,424,Miami,New York,0,38,1,26,3,374
American Airlines,266,Los Angeles,Chicago,0,56,1,26,3,303
United,450,Chicago,Los Angeles,0,55,0,23,12,378
Delta,375,San Francisco,New York,1,60,3,15,2,297
American Airlines,363,Chicago,Los Angeles,1,34,3,2,5,394
Delta,306,Miami,Chicago,0,17,6,10,11,357
United,357,Chicago,Miami,1,25,2,3,4,306
Delta,340,Los Angeles,San Francisco,0,15,5,17,8,345
United,268,New York,Los Angeles,1,48,1,30,1,383
American Airlines,401,Chicago,Miami,1,53,5,20,4,331
Delta,415,Miami,San Francisco,1,14,1,2,1,361
United,303,San Francisco,New York,2,53,2,7,2,362
United,350,San Francisco,Miami,2,32,4,11,10,312
Delta,388,Los Angeles,Miami,1,52,5,5,10,378
United,355,New York,Los Angeles,1,18,6,27,10,382
Delta,414,New York,San Francisco,1,27,3,18,1,379
American Airlines,347,Los Angeles,New York,1,59,2,29,5,311
American Airlines,268,Miami,San Francisco,1,29,2,22,5,363
American Airlines,298,Los Angeles,San Francisco,0,42,6,27,10,305
American Airlines,281,Los Angeles,Chicago,0,47,2,5,6,404
Delta,299,San Francisco,Miami,1,50,1,1,10,342
American Airlines,281,New York,Los Angeles,2,27,5,20,1,336
Delta,438,Miami,San Francisco,2,11,0,21,10,313
Delta,355,New York,Los Angeles,0,41,3,31,10,358
American Airlines,322,Chicago,Miami,0,29,0,3,6,318
United,391,Miami,New York,2,30,2,20,3,382
Delta,405,Chicago,San Francisco,2,50,2,23,10,330
American Airlines,396,San Francisco,Miami,0,19,4,26,7,401
United,449,San Francisco,New York,2,36,2,20,3,346
Delta,419,New York,Los Angeles,0,37,3,20,6,368
American Airlines,302,Chicago,New York,0,10,3,25,7,345
Delta,407,Los Angeles,San Francisco,0,47,1,17,12,392
United,263,Miami,New York,1,15,6,14,1,385
Delta,423,Miami,Chicago,1,20,6,7,1,304
American Airlines,419,New York,Chicago,2,17,3,5,9,405
Delta,376,Miami,Chicago,2,26,2,8,5,372
United,403,San Francisco,Miami,2,13,5,31,8,326
United,434,Chicago,Miami,2,45,3,12,12,376
Delta,437,Miami,New York,2,50,1,30,1,311
Delta,410,Miami,New York,1,10,0,12,2,329
Delta,360,San Francisco,Miami,1,39,6,14,7,396
Delta,397,New York,Chicago,1,36,5,6,1,358
United,410,Los Angeles,San Francisco,0,59,0,18,3,373
American Airlines,250,Chicago,New York,1,47,2,2,10,339
American Airlines,404,New York,Chicago,0,35,0,30,9,325
United,267,San Francisco,Los Angeles,0,31,2,10,7,331
Delta,412,San Francisco,Miami,0,14,6,14,1,301
Delta,340,Los Angeles,Miami,2,45,0,8,4,368
American Airlines,427,Los Angeles,Chicago,2,34,0,14,10,374
United,389,Miami,New York,0,53,2,17,7,348
United,258,San Francisco,New York,0,16,1,5,11,376
American Airlines,441,Chicago,New York,1,43,5,26,10,323
Delta,379,Miami,Chicago,0,12,5,14,12,343
United,285,Miami,Chicago,2,44,0,3,6,316
Delta,289,Los Angeles,Chicago,2,12,0,28,10,404
American Airlines,339,Los Angeles,Miami,1,33,5,16,11,341
United,391,New York,San Francisco,1,16,1,9,1,350
United,439,Miami,New York,1,53,2,4,12,355
American Airlines,415,Los Angeles,Chicago,2,46,6,8,9,405
Delta,447,Miami,Chicago,1,54,1,13,8,375
American Airlines,399,Miami,Chicago,0,55,3,7,11,316
Delta,277,Chicago,Miami,1,27,4,20,9,312
United,414,Los Angeles,San Francisco,1,31,3,14,3,345
United,323,Chicago,New York,2,25,0,3,6,339
American Airlines,297,San Francisco,Los Angeles,1,48,4,18,10,307
Delta,297,Miami,San Francisco,2,51,5,13,1,290
Delta,417,Chicago,New York,2,22,2,21,8,332
United,328,Miami,Chicago,2,25,4,16,8,330
United,441,Los Angeles,Chicago,1,36,0,28,10,389
United,377,Chicago,Miami,0,46,4,1,11,322
United,399,New York,Chicago,0,47,6,17,3,384
Delta,314,Miami,Chicago,0,30,4,26,7,387
American Airlines,324,Los Angeles,Chicago,2,57,2,18,12,351
Delta,435,San Francisco,Miami,2,35,2,24,7,356
Delta,384,Chicago,New York,0,13,4,12,1,384
American Airlines,341,Chicago,Miami,1,43,1,5,11,396
American Airlines,411,San Francisco,Chicago,1,38,0,24,6,369
American Airlines,295,Miami,New York,0,23,1,22,10,323
United,332,San Francisco,Chicago,2,18,3,22,8,398
United,349,Chicago,San Francisco,1,22,0,25,3,375
American Airlines,374,New York,Los Angeles,1,53,1,24,12,352
American Airlines,278,San Francisco,Miami,2,26,1,21,5,393
American Airlines,285,Los Angeles,San Francisco,0,25,3,15,8,401
United,348,San Francisco,Chicago,1,41,1,10,12,356
American Airlines,421,Los Angeles,San Francisco,0,22,6,18,8,327
Delta,384,Chicago,Los Angeles,2,35,2,17,7,341
American Airlines,319,San Francisco,New York,0,44,2,11,9,382
American Airlines,363,Miami,New York,1,38,2,17,1,298
United,346,New York,Miami,0,38,6,20,10,309
United,321,Los Angeles,San Francisco,0,17,0,18,3,352
Delta,331,Los Angeles,New York,0,28,3,11,4,392
American Airlines,328,New York,Los Angeles,1,50,0,19,8,382
United,393,San Francisco,Los Angeles,1,36,4,6,12,344
Delta,402,Miami,Los Angeles,2,29,3,10,10,348
American Airlines,352,San Francisco,Chicago,1,56,0,15,7,359
United,407,Los Angeles,Chicago,2,39,0,29,4,370
American Airlines,367,Miami,Chicago,2,15,0,6,5,329
American Airlines,290,New York,Miami,0,20,3,25,4,386
