airline,duration,source,destination,stops,day_diff,day_of_week,day_of_month,month,price
Air India,1350,COK,TRV,2,0,4,19,4,25016
Air India,1295,COK,TRV,2,0,4,19,4,25016
Air India,1295,COK,TRV,2,0,4,19,4,25016
Air India,1295,COK,TRV,2,0,4,19,4,25016
Air India,2885,COK,TRV,2,0,4,19,4,25090
Air India,1835,COK,TRV,3,0,4,19,4,25199
Air India,1835,COK,TRV,3,0,4,19,4,25703
Air India,1350,COK,TRV,2,0,4,19,4,26591
Air India,1350,COK,TRV,2,0,4,19,4,26591
Air India,1295,COK,TRV,2,0,4,19,4,26591
Air India,1295,COK,TRV,2,0,4,19,4,26591
Air India,2885,COK,TRV,2,0,4,19,4,26801
Air India,1470,COK,TRV,3,0,4,19,4,27824
Air India,1350,COK,TRV,2,0,4,19,4,28691
Air India,1295,COK,TRV,2,0,4,19,4,28691
Air India,1835,COK,TRV,3,0,4,19,4,30386
Air India,1835,COK,TRV,3,0,4,19,4,30386
Air India,1835,COK,TRV,3,0,4,19,4,30491
Air India,1470,COK,TRV,3,0,4,19,4,37148
Air India,1470,COK,TRV,3,0,4,19,4,37253
Singapore Airlines,1395,COK,TRV,1,0,4,19,4,74800
IndiGo,50,COK,TRV,0,5,2,24,4,4545
Air India,440,COK,TRV,1,5,2,24,4,8766
Air India,665,COK,TRV,1,5,2,24,4,8766
Air India,730,COK,TRV,1,5,2,24,4,8467
Air India,1460,COK,TRV,1,5,2,24,4,8467
Air India,1170,COK,TRV,1,5,2,24,4,8766
Air India,720,COK,TRV,1,5,2,24,4,8766
Air India,1430,COK,TRV,1,5,2,24,4,8766
Air India,1375,COK,TRV,1,5,2,24,4,8766
Air India,1240,COK,TRV,3,5,2,24,4,13428
Air India,1240,COK,TRV,3,5,2,24,4,13428
Air India,1240,COK,TRV,3,5,2,24,4,13533
Air India,1240,COK,TRV,3,5,2,24,4,13533
Air India,1150,COK,TRV,3,5,2,24,4,14048
Air India,1150,COK,TRV,3,5,2,24,4,14048
Air India,1150,COK,TRV,3,5,2,24,4,14993
Air India,1150,COK,TRV,3,5,2,24,4,14993
Air India,1120,COK,TRV,1,5,2,24,4,16731
Air India,565,COK,TRV,1,5,2,24,4,16731
Air India,1680,COK,TRV,1,5,2,24,4,16731
Air India,755,COK,TRV,1,5,2,24,4,17466
Air India,1640,COK,TRV,1,5,2,24,4,17466
Air India,1315,COK,TRV,1,5,2,24,4,17466
Air India,1715,COK,TRV,2,5,2,24,4,17723
Air India,1660,COK,TRV,2,5,2,24,4,17723
Air India,1715,COK,TRV,3,5,2,24,4,17862
Air India,1660,COK,TRV,3,5,2,24,4,17862
Air India,1015,COK,TRV,2,5,2,24,4,17928
Air India,1015,COK,TRV,2,5,2,24,4,18033
Air India,725,COK,TRV,2,5,2,24,4,18332
Air India,1150,COK,TRV,4,5,2,24,4,18342
Air India,1015,COK,TRV,2,5,2,24,4,18453
Air India,1015,COK,TRV,2,5,2,24,4,18453
Air India,1800,COK,TRV,2,5,2,24,4,18458
Air India,1350,COK,TRV,2,5,2,24,4,18458
Air India,1295,COK,TRV,2,5,2,24,4,18458
Air India,1565,COK,TRV,2,5,2,24,4,18527
Air India,1010,COK,TRV,2,5,2,24,4,18527
Air India,685,COK,TRV,2,5,2,24,4,18527
Air India,1395,COK,TRV,2,5,2,24,4,18527
Air India,725,COK,TRV,2,5,2,24,4,18752
Air India,835,COK,TRV,2,5,2,24,4,19052
Air India,1395,COK,TRV,2,5,2,24,4,19052
Air India,1395,COK,TRV,2,5,2,24,4,19052
Air India,1395,COK,TRV,2,5,2,24,4,19052
Air India,1800,COK,TRV,2,5,2,24,4,19067
Air India,1395,COK,TRV,2,5,2,24,4,19157
Air India,650,COK,TRV,2,5,2,24,4,19188
Air India,1015,COK,TRV,3,5,2,24,4,19198
Air India,1015,COK,TRV,3,5,2,24,4,19413
Air India,1800,COK,TRV,2,5,2,24,4,19487
Air India,1010,COK,TRV,2,5,2,24,4,19556
Air India,1715,COK,TRV,2,5,2,24,4,19802
Air India,1715,COK,TRV,2,5,2,24,4,19802
Air India,1660,COK,TRV,2,5,2,24,4,19802
Air India,1660,COK,TRV,2,5,2,24,4,19802
Air India,1660,COK,TRV,2,5,2,24,4,19802
Air India,1660,COK,TRV,2,5,2,24,4,20012
Air India,835,COK,TRV,2,5,2,24,4,20081
Air India,1010,COK,TRV,2,5,2,24,4,20081
Air India,1010,COK,TRV,2,5,2,24,4,20291
Air India,1160,COK,TRV,3,5,2,24,4,20301
Air India,1160,COK,TRV,3,5,2,24,4,20301
Air India,1800,COK,TRV,2,5,2,24,4,20327
Air India,1350,COK,TRV,2,5,2,24,4,20537
Air India,1350,COK,TRV,2,5,2,24,4,20537
Air India,1295,COK,TRV,2,5,2,24,4,20537
Air India,1295,COK,TRV,2,5,2,24,4,20537
Air India,1660,COK,TRV,2,5,2,24,4,21272
SriLankan,1380,COK,TRV,1,5,2,24,4,21549
Air India,1295,COK,TRV,2,5,2,24,4,22007
Air India,1015,COK,TRV,2,5,2,24,4,22128
Air India,725,COK,TRV,2,5,2,24,4,22427
Air India,835,COK,TRV,3,5,2,24,4,22716
Air India,1295,COK,TRV,2,5,2,24,4,23425
Oman Air,1385,COK,TRV,1,5,2,24,4,39558
Oman Air,980,COK,TRV,1,5,2,24,4,42183
Singapore Airlines,1260,COK,TRV,1,5,2,24,4,48970
Air Arabia,1110,COK,TRV,1,5,2,24,4,61071
Air Arabia,870,COK,TRV,1,5,2,24,4,63680
Air Arabia,1440,COK,TRV,1,5,2,24,4,63680
Gulf Air,1000,COK,TRV,1,5,2,24,4,66638
Gulf Air,1470,COK,TRV,1,5,2,24,4,66638
Emirates,1360,COK,TRV,1,5,2,24,4,71718
Emirates,1000,COK,TRV,1,5,2,24,4,71718
Singapore Airlines,1395,COK,TRV,1,5,2,24,4,74800
Air Arabia,1605,COK,TRV,1,5,2,24,4,75125
Emirates,1435,COK,TRV,1,5,2,24,4,77486
Air Arabia,1935,COK,TRV,1,5,2,24,4,77740
Qatar Airways,965,COK,TRV,1,5,2,24,4,78113
IndiGo,2020,COK,TRV,1,5,2,24,4,82470
Qatar Airways,1365,COK,TRV,1,5,2,24,4,90650
Etihad,1375,COK,TRV,1,5,2,24,4,99280
IndiGo,50,COK,TRV,0,10,0,29,4,3810
Air India,480,COK,TRV,1,10,0,29,4,8467
Air India,720,COK,TRV,1,10,0,29,4,8467
Air India,665,COK,TRV,1,10,0,29,4,8766
Air India,730,COK,TRV,1,10,0,29,4,8467
Air India,1460,COK,TRV,1,10,0,29,4,8467
Air India,1210,COK,TRV,1,10,0,29,4,8467
Air India,1430,COK,TRV,1,10,0,29,4,8467
Air India,1375,COK,TRV,1,10,0,29,4,8766
Air India,1240,COK,TRV,3,10,0,29,4,12657
Air India,1240,COK,TRV,3,10,0,29,4,12657
Air India,1240,COK,TRV,3,10,0,29,4,12762
Air India,1150,COK,TRV,4,10,0,29,4,14106
Air India,1180,COK,TRV,3,10,0,29,4,14751
Air India,1180,COK,TRV,3,10,0,29,4,14751
Air India,1180,COK,TRV,3,10,0,29,4,14961
Air India,1125,COK,TRV,3,10,0,29,4,15051
Air India,1125,COK,TRV,3,10,0,29,4,15051
Air India,1125,COK,TRV,3,10,0,29,4,15266
Air India,645,COK,TRV,1,10,0,29,4,16731
Air India,565,COK,TRV,1,10,0,29,4,16731
Air India,1015,COK,TRV,2,10,0,29,4,17004
Air India,765,COK,TRV,2,10,0,29,4,17004
Air India,1715,COK,TRV,2,10,0,29,4,17319
Air India,1715,COK,TRV,2,10,0,29,4,17319
Air India,1715,COK,TRV,2,10,0,29,4,17319
Air India,650,COK,TRV,2,10,0,29,4,17424
Air India,1015,COK,TRV,2,10,0,29,4,17424
Air India,1015,COK,TRV,2,10,0,29,4,17424
Air India,1015,COK,TRV,2,10,0,29,4,17424
Air India,1015,COK,TRV,2,10,0,29,4,17424
Air India,765,COK,TRV,2,10,0,29,4,17424
Air India,765,COK,TRV,2,10,0,29,4,17424
Air India,1715,COK,TRV,2,10,0,29,4,17424
Air India,1720,COK,TRV,1,10,0,29,4,17466
Air India,1640,COK,TRV,1,10,0,29,4,17466
Air India,1085,COK,TRV,3,10,0,29,4,17618
Air India,1085,COK,TRV,3,10,0,29,4,17618
Air India,1660,COK,TRV,2,10,0,29,4,17618
Air India,1660,COK,TRV,2,10,0,29,4,17618
Air India,1660,COK,TRV,2,10,0,29,4,17618
Air India,1840,COK,TRV,2,10,0,29,4,17634
Air India,1715,COK,TRV,2,10,0,29,4,17692
Air India,1660,COK,TRV,2,10,0,29,4,17723
Air India,1840,COK,TRV,2,10,0,29,4,17739
Air India,1715,COK,TRV,2,10,0,29,4,17928
Air India,1660,COK,TRV,2,10,0,29,4,17991
Air India,765,COK,TRV,3,10,0,29,4,18012
Air India,1840,COK,TRV,2,10,0,29,4,18054
Air India,1840,COK,TRV,2,10,0,29,4,18054
Air India,1840,COK,TRV,2,10,0,29,4,18054
Air India,1350,COK,TRV,2,10,0,29,4,18054
Air India,1350,COK,TRV,2,10,0,29,4,18054
Air India,1350,COK,TRV,2,10,0,29,4,18054
Air India,1660,COK,TRV,2,10,0,29,4,18227
Air India,1660,COK,TRV,2,10,0,29,4,18227
Air India,1660,COK,TRV,2,10,0,29,4,18227
Air India,1660,COK,TRV,2,10,0,29,4,18227
Air India,1295,COK,TRV,2,10,0,29,4,18353
Air India,1295,COK,TRV,2,10,0,29,4,18353
Air India,1295,COK,TRV,2,10,0,29,4,18353
Air India,1010,COK,TRV,2,10,0,29,4,18422
Air India,1295,COK,TRV,2,10,0,29,4,18458
Air India,1010,COK,TRV,2,10,0,29,4,18632
Air India,765,COK,TRV,3,10,0,29,4,18715
Air India,1295,COK,TRV,2,10,0,29,4,18962
Air India,1295,COK,TRV,2,10,0,29,4,18962
Air India,1010,COK,TRV,2,10,0,29,4,19052
Air India,1010,COK,TRV,2,10,0,29,4,19052
Air India,1680,COK,TRV,1,10,0,29,4,19429
Air India,1315,COK,TRV,1,10,0,29,4,20164
SriLankan,1380,COK,TRV,1,10,0,29,4,20620
SriLankan,680,COK,TRV,1,10,0,29,4,20620
Air India,685,COK,TRV,2,10,0,29,4,21125
Air India,1395,COK,TRV,2,10,0,29,4,21125
Air India,1395,COK,TRV,2,10,0,29,4,21125
Air India,1395,COK,TRV,2,10,0,29,4,21125
Air India,1395,COK,TRV,2,10,0,29,4,21125
Air India,755,COK,TRV,1,10,0,29,4,21429
Air India,1120,COK,TRV,1,10,0,29,4,21429
Air India,1395,COK,TRV,2,10,0,29,4,21650
Air India,1395,COK,TRV,2,10,0,29,4,21755
Air India,835,COK,TRV,2,10,0,29,4,24470
Air India,835,COK,TRV,2,10,0,29,4,24995
Air Arabia,715,COK,TRV,1,10,0,29,4,35934
Etihad,980,COK,TRV,1,10,0,29,4,35934
Air Arabia,1585,COK,TRV,1,10,0,29,4,35934
Air Arabia,670,COK,TRV,1,10,0,29,4,37708
Air Arabia,1070,COK,TRV,1,10,0,29,4,38407
Emirates,1435,COK,TRV,1,10,0,29,4,40761
Oman Air,1385,COK,TRV,1,10,0,29,4,42183
Oman Air,980,COK,TRV,1,10,0,29,4,42183
Etihad,1005,COK,TRV,2,10,0,29,4,45462
Air Arabia,1210,COK,TRV,1,10,0,29,4,49993
Etihad,1005,COK,TRV,2,10,0,29,4,58697
Etihad,640,COK,TRV,1,10,0,29,4,60688
Air Arabia,1815,COK,TRV,1,10,0,29,4,61948
Singapore Airlines,1260,COK,TRV,1,10,0,29,4,69812
Emirates,1360,COK,TRV,1,10,0,29,4,71718
Emirates,1000,COK,TRV,1,10,0,29,4,71718
Gulf Air,1000,COK,TRV,1,10,0,29,4,71940
Gulf Air,1470,COK,TRV,1,10,0,29,4,71940
Singapore Airlines,1395,COK,TRV,1,10,0,29,4,74800
Qatar Airways,965,COK,TRV,1,10,0,29,4,78113
Qatar Airways,1365,COK,TRV,1,10,0,29,4,84691
IndiGo,50,COK,TRV,0,15,5,4,5,4112
Air India,720,COK,TRV,1,15,5,4,5,10761
Air India,480,COK,TRV,1,15,5,4,5,11181
Air India,1430,COK,TRV,1,15,5,4,5,10394
Air India,1460,COK,TRV,1,15,5,4,5,10761
Air India,1210,COK,TRV,1,15,5,4,5,10761
Air India,730,COK,TRV,1,15,5,4,5,11181
Air India,1550,COK,TRV,3,15,5,4,5,13423
Air India,1550,COK,TRV,3,15,5,4,5,13423
Air India,1550,COK,TRV,3,15,5,4,5,13423
Air India,1240,COK,TRV,3,15,5,4,5,13423
Air India,1550,COK,TRV,3,15,5,4,5,13528
Air India,1240,COK,TRV,3,15,5,4,5,13528
Air India,1530,COK,TRV,3,15,5,4,5,13896
Air India,1530,COK,TRV,3,15,5,4,5,13896
Air India,1530,COK,TRV,3,15,5,4,5,15077
Air India,1530,COK,TRV,3,15,5,4,5,15077
Air India,1530,COK,TRV,3,15,5,4,5,15182
Air India,1530,COK,TRV,3,15,5,4,5,15182
Air India,1150,COK,TRV,3,15,5,4,5,16127
Air India,1150,COK,TRV,3,15,5,4,5,16127
Air India,1150,COK,TRV,3,15,5,4,5,16232
Air India,1150,COK,TRV,3,15,5,4,5,16232
Air India,1315,COK,TRV,1,15,5,4,5,16731
Air India,1530,COK,TRV,3,15,5,4,5,16794
Air India,1530,COK,TRV,3,15,5,4,5,16794
Air India,1530,COK,TRV,3,15,5,4,5,16794
Air India,1150,COK,TRV,4,15,5,4,5,16909
Air India,1680,COK,TRV,1,15,5,4,5,17466
Air India,1470,COK,TRV,3,15,5,4,5,17917
Air India,1470,COK,TRV,3,15,5,4,5,17917
Air India,1160,COK,TRV,3,15,5,4,5,17917
Air India,1640,COK,TRV,1,15,5,4,5,17933
Air India,1470,COK,TRV,3,15,5,4,5,18022
Air India,1160,COK,TRV,3,15,5,4,5,18022
Air India,1085,COK,TRV,3,15,5,4,5,18353
Air India,1085,COK,TRV,3,15,5,4,5,18353
Air India,1085,COK,TRV,3,15,5,4,5,18353
Air India,1525,COK,TRV,3,15,5,4,5,18353
Air India,1085,COK,TRV,3,15,5,4,5,18458
Air India,1525,COK,TRV,3,15,5,4,5,18458
Air India,1525,COK,TRV,3,15,5,4,5,18458
Air India,1525,COK,TRV,3,15,5,4,5,18458
Air India,1840,COK,TRV,2,15,5,4,5,18479
Air India,1840,COK,TRV,2,15,5,4,5,18479
Air India,1840,COK,TRV,2,15,5,4,5,18479
Air India,565,COK,TRV,1,15,5,4,5,18668
Air India,1525,COK,TRV,3,15,5,4,5,18757
Air India,1470,COK,TRV,3,15,5,4,5,18915
Air India,650,COK,TRV,2,15,5,4,5,19088
Air India,1350,COK,TRV,2,15,5,4,5,19088
Air India,1350,COK,TRV,2,15,5,4,5,19088
Air India,1350,COK,TRV,2,15,5,4,5,19088
Air India,1350,COK,TRV,2,15,5,4,5,19088
Air India,1350,COK,TRV,2,15,5,4,5,19088
Air India,1350,COK,TRV,2,15,5,4,5,19193
Air India,1015,COK,TRV,2,15,5,4,5,19214
Air India,1015,COK,TRV,2,15,5,4,5,19214
Air India,765,COK,TRV,2,15,5,4,5,19214
Air India,765,COK,TRV,2,15,5,4,5,19214
Air India,2205,COK,TRV,2,15,5,4,5,19214
Air India,755,COK,TRV,1,15,5,4,5,19429
Air India,1715,COK,TRV,3,15,5,4,5,19757
Air India,1015,COK,TRV,2,15,5,4,5,19823
Air India,1015,COK,TRV,2,15,5,4,5,19823
Air India,1015,COK,TRV,2,15,5,4,5,19823
Air India,765,COK,TRV,2,15,5,4,5,19823
Air India,1715,COK,TRV,2,15,5,4,5,19823
Air India,1715,COK,TRV,2,15,5,4,5,19823
Air India,1715,COK,TRV,2,15,5,4,5,19823
Air India,1715,COK,TRV,2,15,5,4,5,19823
Air India,1715,COK,TRV,2,15,5,4,5,19823
Air India,1715,COK,TRV,2,15,5,4,5,19823
Air India,1715,COK,TRV,2,15,5,4,5,19928
Air India,1715,COK,TRV,2,15,5,4,5,19928
Air India,1120,COK,TRV,1,15,5,4,5,20164
Air India,1395,COK,TRV,2,15,5,4,5,20322
Air India,1395,COK,TRV,2,15,5,4,5,20322
Air India,1395,COK,TRV,2,15,5,4,5,20322
Air India,1395,COK,TRV,2,15,5,4,5,20322
Air India,1715,COK,TRV,2,15,5,4,5,20348
Air India,1015,COK,TRV,3,15,5,4,5,20400
Air India,1015,COK,TRV,3,15,5,4,5,20400
Air India,1015,COK,TRV,3,15,5,4,5,20400
Air India,1015,COK,TRV,3,15,5,4,5,20400
Air India,765,COK,TRV,3,15,5,4,5,20400
Air India,1395,COK,TRV,2,15,5,4,5,20427
Air India,685,COK,TRV,2,15,5,4,5,20690
Air India,1470,COK,TRV,3,15,5,4,5,20778
Air India,2125,COK,TRV,2,15,5,4,5,21215
Air India,1010,COK,TRV,2,15,5,4,5,21283
Air India,1010,COK,TRV,2,15,5,4,5,21283
Air India,1395,COK,TRV,2,15,5,4,5,21687
Air India,1010,COK,TRV,2,15,5,4,5,21892
Air India,1010,COK,TRV,2,15,5,4,5,21892
Air India,835,COK,TRV,2,15,5,4,5,24333
Etihad,1375,COK,TRV,1,15,5,4,5,26053
Air India,1470,COK,TRV,3,15,5,4,5,26466
Air India,835,COK,TRV,3,15,5,4,5,26648
Air India,835,COK,TRV,2,15,5,4,5,26664
Air India,835,COK,TRV,3,15,5,4,5,27278
Malaysia Airlines,1460,COK,TRV,1,15,5,4,5,28446
Air Arabia,1110,COK,TRV,1,15,5,4,5,28820
Air Arabia,1070,COK,TRV,1,15,5,4,5,32726
Oman Air,1385,COK,TRV,1,15,5,4,5,34770
Oman Air,980,COK,TRV,1,15,5,4,5,34770
Emirates,1360,COK,TRV,1,15,5,4,5,38598
Air Arabia,870,COK,TRV,1,15,5,4,5,39451
Etihad,1705,COK,TRV,1,15,5,4,5,39451
Emirates,1435,COK,TRV,1,15,5,4,5,41574
Emirates,1000,COK,TRV,1,15,5,4,5,41574
Air Arabia,1440,COK,TRV,1,15,5,4,5,42218
Air Arabia,670,COK,TRV,1,15,5,4,5,45468
Singapore Airlines,1395,COK,TRV,1,15,5,4,5,57002
Etihad,640,COK,TRV,1,15,5,4,5,60688
Etihad,2080,COK,TRV,1,15,5,4,5,61973
Air Arabia,1815,COK,TRV,1,15,5,4,5,63460
Gulf Air,1470,COK,TRV,1,15,5,4,5,64680
Singapore Airlines,1260,COK,TRV,1,15,5,4,5,69812
IndiGo,2020,COK,TRV,1,15,5,4,5,70930
Qatar Airways,1365,COK,TRV,1,15,5,4,5,81788
IndiGo,50,COK,TRV,0,20,3,9,5,3495
Air India,720,COK,TRV,1,20,3,9,5,11181
Air India,730,COK,TRV,1,20,3,9,5,10761
Air India,1430,COK,TRV,1,20,3,9,5,10761
Air India,1460,COK,TRV,1,20,3,9,5,11181
Air India,1550,COK,TRV,3,20,3,9,5,13791
Air India,1550,COK,TRV,3,20,3,9,5,13791
Air India,1550,COK,TRV,3,20,3,9,5,13791
Air India,1240,COK,TRV,3,20,3,9,5,13791
Air India,645,COK,TRV,1,20,3,9,5,15129
Air India,1720,COK,TRV,1,20,3,9,5,15129
Air India,1150,COK,TRV,3,20,3,9,5,15492
Air India,1150,COK,TRV,3,20,3,9,5,15492
Air India,1150,COK,TRV,3,20,3,9,5,15597
Air India,1150,COK,TRV,3,20,3,9,5,15597
Air India,1530,COK,TRV,3,20,3,9,5,15838
Air India,1530,COK,TRV,3,20,3,9,5,15838
Air India,1530,COK,TRV,3,20,3,9,5,15943
Air India,1530,COK,TRV,3,20,3,9,5,15943
Air India,1530,COK,TRV,3,20,3,9,5,15943
Air India,1530,COK,TRV,3,20,3,9,5,15943
Air India,1530,COK,TRV,3,20,3,9,5,15943
Air India,1530,COK,TRV,3,20,3,9,5,15943
Air India,1530,COK,TRV,3,20,3,9,5,16473
Air India,565,COK,TRV,1,20,3,9,5,16731
Air India,1640,COK,TRV,1,20,3,9,5,16731
Air India,1315,COK,TRV,1,20,3,9,5,16731
Air India,1680,COK,TRV,1,20,3,9,5,16731
Air India,1150,COK,TRV,4,20,3,9,5,17329
Air India,1470,COK,TRV,3,20,3,9,5,17618
Air India,1470,COK,TRV,3,20,3,9,5,17618
Air India,1160,COK,TRV,3,20,3,9,5,17618
Air India,1525,COK,TRV,3,20,3,9,5,17618
Air India,1525,COK,TRV,3,20,3,9,5,17618
Air India,1525,COK,TRV,3,20,3,9,5,17618
Air India,1525,COK,TRV,3,20,3,9,5,17618
Air India,1525,COK,TRV,3,20,3,9,5,17618
Air India,1525,COK,TRV,3,20,3,9,5,17618
Air India,1525,COK,TRV,3,20,3,9,5,17618
Air India,1470,COK,TRV,3,20,3,9,5,17917
Air India,1085,COK,TRV,3,20,3,9,5,18080
Air India,1085,COK,TRV,3,20,3,9,5,18080
Air India,1085,COK,TRV,3,20,3,9,5,18379
Air India,2090,COK,TRV,2,20,3,9,5,18479
Air India,2090,COK,TRV,2,20,3,9,5,18479
Air India,1800,COK,TRV,2,20,3,9,5,18479
Air India,1015,COK,TRV,2,20,3,9,5,18584
Air India,2090,COK,TRV,2,20,3,9,5,18584
Air India,1090,COK,TRV,2,20,3,9,5,18899
Air India,1090,COK,TRV,2,20,3,9,5,19004
Air India,1015,COK,TRV,2,20,3,9,5,19088
Air India,1350,COK,TRV,2,20,3,9,5,19088
Air India,1350,COK,TRV,2,20,3,9,5,19088
Air India,1350,COK,TRV,2,20,3,9,5,19088
Air India,1350,COK,TRV,2,20,3,9,5,19088
Air India,1350,COK,TRV,2,20,3,9,5,19088
Air India,1715,COK,TRV,2,20,3,9,5,19088
Air India,1715,COK,TRV,2,20,3,9,5,19088
Air India,1715,COK,TRV,2,20,3,9,5,19088
Air India,1715,COK,TRV,2,20,3,9,5,19088
Air India,1715,COK,TRV,2,20,3,9,5,19088
Air India,1715,COK,TRV,2,20,3,9,5,19088
Air India,1715,COK,TRV,2,20,3,9,5,19193
Air India,1090,COK,TRV,2,20,3,9,5,19508
Air India,1715,COK,TRV,2,20,3,9,5,19613
Air India,1085,COK,TRV,3,20,3,9,5,19728
Air India,1350,COK,TRV,2,20,3,9,5,19823
Air India,1715,COK,TRV,2,20,3,9,5,19823
Air India,1090,COK,TRV,2,20,3,9,5,20033
Air India,1090,COK,TRV,2,20,3,9,5,20033
Air India,1010,COK,TRV,2,20,3,9,5,20501
Air India,1010,COK,TRV,2,20,3,9,5,20606
SriLankan,1380,COK,TRV,1,20,3,9,5,20620
Air India,1395,COK,TRV,2,20,3,9,5,20690
Air India,1395,COK,TRV,2,20,3,9,5,20690
Air India,1395,COK,TRV,2,20,3,9,5,20690
Air India,1395,COK,TRV,2,20,3,9,5,20690
Air India,1395,COK,TRV,2,20,3,9,5,20795
Air India,1010,COK,TRV,2,20,3,9,5,21110
Air India,685,COK,TRV,2,20,3,9,5,21110
Air India,1395,COK,TRV,2,20,3,9,5,21215
Air India,755,COK,TRV,1,20,3,9,5,21429
Air India,1120,COK,TRV,1,20,3,9,5,21429
Air India,1010,COK,TRV,2,20,3,9,5,21635
Air India,1470,COK,TRV,3,20,3,9,5,22248
Air India,1470,COK,TRV,3,20,3,9,5,23285
Etihad,980,COK,TRV,1,20,3,9,5,23308
Air Arabia,1585,COK,TRV,1,20,3,9,5,24657
Air Arabia,715,COK,TRV,1,20,3,9,5,25917
Air India,1015,COK,TRV,3,20,3,9,5,27784
Etihad,1705,COK,TRV,1,20,3,9,5,28348
Malaysia Airlines,1370,COK,TRV,1,20,3,9,5,28446
Air Arabia,870,COK,TRV,1,20,3,9,5,29702
Air Arabia,1440,COK,TRV,1,20,3,9,5,30957
Air Arabia,1070,COK,TRV,1,20,3,9,5,31372
Emirates,1360,COK,TRV,1,20,3,9,5,31841
Etihad,1005,COK,TRV,2,20,3,9,5,34185
Emirates,1000,COK,TRV,1,20,3,9,5,34812
Air Arabia,670,COK,TRV,1,20,3,9,5,36354
Oman Air,1385,COK,TRV,1,20,3,9,5,40120
Oman Air,980,COK,TRV,1,20,3,9,5,40120
Etihad,640,COK,TRV,1,20,3,9,5,43494
Air Arabia,1815,COK,TRV,1,20,3,9,5,44843
Etihad,1005,COK,TRV,2,20,3,9,5,47425
Air India,835,COK,TRV,3,20,3,9,5,52499
Singapore Airlines,1260,COK,TRV,1,20,3,9,5,57002
Singapore Airlines,1395,COK,TRV,1,20,3,9,5,57002
Gulf Air,1470,COK,TRV,1,20,3,9,5,63987
IndiGo,2020,COK,TRV,1,20,3,9,5,69093
Qatar Airways,1365,COK,TRV,1,20,3,9,5,78113
IndiGo,50,COK,TRV,0,25,1,14,5,3495
Air India,480,COK,TRV,1,25,1,14,5,10026
Air India,720,COK,TRV,1,25,1,14,5,11181
Air India,730,COK,TRV,1,25,1,14,5,10026
Air India,1430,COK,TRV,1,25,1,14,5,10026
Air India,1460,COK,TRV,1,25,1,14,5,11181
Air India,1210,COK,TRV,1,25,1,14,5,11181
Air India,1550,COK,TRV,3,25,1,14,5,13607
Air India,1550,COK,TRV,3,25,1,14,5,13607
Air India,1550,COK,TRV,3,25,1,14,5,13607
Air India,1240,COK,TRV,3,25,1,14,5,13607
Air India,1550,COK,TRV,3,25,1,14,5,13712
Air India,1240,COK,TRV,3,25,1,14,5,13712
Air India,1530,COK,TRV,3,25,1,14,5,15324
Air India,1530,COK,TRV,3,25,1,14,5,15324
Air India,1150,COK,TRV,3,25,1,14,5,15492
Air India,1150,COK,TRV,3,25,1,14,5,15492
Air India,1530,COK,TRV,3,25,1,14,5,15838
Air India,1530,COK,TRV,3,25,1,14,5,15838
