airline,duration,source,destination,stops,day_diff,day_of_week,day_of_month,month,price
Air India,1395,COK,TRV,2,0,5,27,4,18689
Air India,2090,COK,TRV,2,0,5,27,4,18768
Air India,2090,COK,TRV,2,0,5,27,4,18768
Air India,1350,COK,TRV,2,0,5,27,4,18768
Air India,1350,COK,TRV,2,0,5,27,4,18768
Air India,1295,COK,TRV,2,0,5,27,4,18768
Air India,1295,COK,TRV,2,0,5,27,4,18768
Air India,2455,COK,TRV,2,0,5,27,4,19052
Air India,2125,COK,TRV,2,0,5,27,4,19088
Air India,2125,COK,TRV,2,0,5,27,4,19298
Air India,2090,COK,TRV,2,0,5,27,4,19398
Air India,1350,COK,TRV,2,0,5,27,4,19398
Air India,1350,COK,TRV,2,0,5,27,4,19398
Air India,1295,COK,TRV,2,0,5,27,4,19398
Air India,1295,COK,TRV,2,0,5,27,4,19398
Air India,565,COK,TRV,1,0,5,27,4,19429
Air India,1015,COK,TRV,2,0,5,27,4,19503
Air India,1015,COK,TRV,2,0,5,27,4,19503
Air India,765,COK,TRV,2,0,5,27,4,19503
Air India,765,COK,TRV,2,0,5,27,4,19503
Air India,1640,COK,TRV,1,0,5,27,4,20164
Air India,1295,COK,TRV,2,0,5,27,4,20238
Air India,2125,COK,TRV,2,0,5,27,4,20264
Air India,2125,COK,TRV,2,0,5,27,4,20264
Air India,2125,COK,TRV,2,0,5,27,4,20264
Air India,1015,COK,TRV,2,0,5,27,4,20763
Air India,1395,COK,TRV,2,0,5,27,4,20915
Air India,1015,COK,TRV,2,0,5,27,4,22391
Air India,1010,COK,TRV,2,0,5,27,4,22779
Air India,1010,COK,TRV,2,0,5,27,4,22779
Air India,1010,COK,TRV,2,0,5,27,4,22779
Air India,1010,COK,TRV,2,0,5,27,4,23304
Air India,730,COK,TRV,1,0,5,27,4,23949
Air India,480,COK,TRV,1,0,5,27,4,23949
Air India,650,COK,TRV,2,0,5,27,4,47769
Oman Air,980,COK,TRV,1,0,5,27,4,52930
Air Arabia,1815,COK,TRV,1,0,5,27,4,56686
Etihad,640,COK,TRV,1,0,5,27,4,58193
Etihad,2080,COK,TRV,1,0,5,27,4,60046
Singapore Airlines,1395,COK,TRV,1,0,5,27,4,68046
Air Arabia,1245,COK,TRV,1,0,5,27,4,69486
Oman Air,1385,COK,TRV,1,0,5,27,4,73623
Air India,865,COK,TRV,2,0,5,27,4,75517
Etihad,1375,COK,TRV,1,0,5,27,4,86241
Emirates,1000,COK,TRV,1,0,5,27,4,94105
IndiGo,50,COK,TRV,0,5,3,2,5,3968
Air India,720,COK,TRV,1,5,3,2,5,11050
Air India,685,COK,TRV,2,5,3,2,5,18605
Air India,1430,COK,TRV,1,5,3,2,5,9900
Air India,730,COK,TRV,1,5,3,2,5,10320
Air India,1460,COK,TRV,1,5,3,2,5,11050
Air India,1120,COK,TRV,1,5,3,2,5,15366
Air India,645,COK,TRV,1,5,3,2,5,15366
Air India,1720,COK,TRV,1,5,3,2,5,15366
Air India,565,COK,TRV,1,5,3,2,5,15366
Air India,1640,COK,TRV,1,5,3,2,5,15366
Air India,1315,COK,TRV,1,5,3,2,5,15366
Air India,1680,COK,TRV,1,5,3,2,5,15366
Air India,755,COK,TRV,1,5,3,2,5,17256
Air India,2275,COK,TRV,2,5,3,2,5,17456
Air India,2275,COK,TRV,2,5,3,2,5,17456
Air India,2275,COK,TRV,2,5,3,2,5,17456
Air India,2275,COK,TRV,2,5,3,2,5,17456
Air India,1395,COK,TRV,2,5,3,2,5,17456
Air India,1395,COK,TRV,2,5,3,2,5,17456
Air India,1395,COK,TRV,2,5,3,2,5,17456
Air India,2275,COK,TRV,2,5,3,2,5,17561
Air India,2275,COK,TRV,2,5,3,2,5,17981
Air India,1395,COK,TRV,2,5,3,2,5,17981
Air India,1395,COK,TRV,2,5,3,2,5,18086
Air India,2090,COK,TRV,2,5,3,2,5,18353
Air India,1350,COK,TRV,2,5,3,2,5,18353
Air India,1715,COK,TRV,2,5,3,2,5,18353
Air India,1015,COK,TRV,2,5,3,2,5,18458
Air India,2090,COK,TRV,2,5,3,2,5,18458
Air India,1395,COK,TRV,2,5,3,2,5,18590
Air India,1090,COK,TRV,2,5,3,2,5,18605
Air India,1090,COK,TRV,2,5,3,2,5,18605
Air India,1010,COK,TRV,2,5,3,2,5,18605
Air India,1010,COK,TRV,2,5,3,2,5,18605
Air India,2125,COK,TRV,2,5,3,2,5,18605
Air India,2125,COK,TRV,2,5,3,2,5,18605
Air India,2125,COK,TRV,2,5,3,2,5,18605
Air India,1090,COK,TRV,2,5,3,2,5,18710
Air India,1010,COK,TRV,2,5,3,2,5,18710
Air India,1015,COK,TRV,2,5,3,2,5,18962
Air India,1015,COK,TRV,2,5,3,2,5,18962
Air India,2090,COK,TRV,2,5,3,2,5,18962
Air India,2090,COK,TRV,2,5,3,2,5,18962
Air India,1350,COK,TRV,2,5,3,2,5,18962
Air India,1715,COK,TRV,2,5,3,2,5,18962
Air India,1715,COK,TRV,2,5,3,2,5,19067
Air India,1090,COK,TRV,2,5,3,2,5,19130
Air India,1010,COK,TRV,2,5,3,2,5,19130
Air India,2125,COK,TRV,2,5,3,2,5,19130
Air India,2125,COK,TRV,2,5,3,2,5,19235
Air India,2125,COK,TRV,2,5,3,2,5,19235
Air India,1015,COK,TRV,2,5,3,2,5,19487
Air India,1350,COK,TRV,2,5,3,2,5,19487
Air India,1715,COK,TRV,2,5,3,2,5,19487
Air India,1715,COK,TRV,2,5,3,2,5,19487
Air India,2125,COK,TRV,2,5,3,2,5,19739
Air India,2125,COK,TRV,2,5,3,2,5,19739
Air India,2125,COK,TRV,2,5,3,2,5,19739
Air India,835,COK,TRV,2,5,3,2,5,19745
Air India,1350,COK,TRV,2,5,3,2,5,20327
Air India,1350,COK,TRV,2,5,3,2,5,20327
Air India,1715,COK,TRV,2,5,3,2,5,20327
Air India,1715,COK,TRV,2,5,3,2,5,20327
Air India,1350,COK,TRV,2,5,3,2,5,20537
Air India,1715,COK,TRV,2,5,3,2,5,20537
Air India,650,COK,TRV,2,5,3,2,5,20852
Air India,2125,COK,TRV,2,5,3,2,5,21104
Air India,1715,COK,TRV,2,5,3,2,5,21587
SriLankan,1380,COK,TRV,1,5,3,2,5,24193
Malaysia Airlines,1370,COK,TRV,1,5,3,2,5,35077
Air Arabia,715,COK,TRV,1,5,3,2,5,38658
Etihad,980,COK,TRV,1,5,3,2,5,38658
Air Arabia,1440,COK,TRV,1,5,3,2,5,41267
Etihad,1705,COK,TRV,1,5,3,2,5,41267
Singapore Airlines,1275,COK,TRV,1,5,3,2,5,44106
Oman Air,980,COK,TRV,1,5,3,2,5,47654
Etihad,1005,COK,TRV,2,5,3,2,5,48721
Air Arabia,1585,COK,TRV,1,5,3,2,5,49950
Oman Air,1385,COK,TRV,1,5,3,2,5,50279
Air Arabia,870,COK,TRV,1,5,3,2,5,52560
Air Arabia,1815,COK,TRV,1,5,3,2,5,56686
Etihad,640,COK,TRV,1,5,3,2,5,58193
Etihad,1005,COK,TRV,2,5,3,2,5,58617
Air India,865,COK,TRV,2,5,3,2,5,65804
Singapore Airlines,1395,COK,TRV,1,5,3,2,5,68046
IndiGo,2020,COK,TRV,1,5,3,2,5,68989
Air Arabia,1070,COK,TRV,1,5,3,2,5,69543
Emirates,1360,COK,TRV,1,5,3,2,5,71610
Emirates,1000,COK,TRV,1,5,3,2,5,71610
Qatar Airways,1365,COK,TRV,1,5,3,2,5,78014
Air Arabia,670,COK,TRV,1,5,3,2,5,82884
IndiGo,50,COK,TRV,0,10,1,7,5,3653
Air India,720,COK,TRV,1,10,1,7,5,9533
Air India,480,COK,TRV,1,10,1,7,5,9601
Air India,685,COK,TRV,2,10,1,7,5,17088
Air India,1460,COK,TRV,1,10,1,7,5,9234
Air India,1210,COK,TRV,1,10,1,7,5,9234
Air India,730,COK,TRV,1,10,1,7,5,9601
Air India,1430,COK,TRV,1,10,1,7,5,9900
Air India,1240,COK,TRV,3,10,1,7,5,13791
Air India,1240,COK,TRV,3,10,1,7,5,13896
Air India,1680,COK,TRV,1,10,1,7,5,14631
Air India,755,COK,TRV,1,10,1,7,5,15366
Air India,1315,COK,TRV,1,10,1,7,5,15366
Air India,1150,COK,TRV,3,10,1,7,5,15759
Air India,1150,COK,TRV,3,10,1,7,5,15759
Air India,1120,COK,TRV,1,10,1,7,5,16101
Air India,1550,COK,TRV,3,10,1,7,5,16794
Air India,1550,COK,TRV,3,10,1,7,5,16794
Air India,1550,COK,TRV,3,10,1,7,5,16794
Air India,1550,COK,TRV,3,10,1,7,5,16899
Air India,1565,COK,TRV,2,10,1,7,5,17088
Air India,1565,COK,TRV,2,10,1,7,5,17088
Air India,1565,COK,TRV,2,10,1,7,5,17193
Air India,1395,COK,TRV,2,10,1,7,5,17456
Air India,1395,COK,TRV,2,10,1,7,5,17456
Air India,1395,COK,TRV,2,10,1,7,5,17456
Air India,1565,COK,TRV,2,10,1,7,5,17613
Air India,1565,COK,TRV,2,10,1,7,5,17613
Air India,1565,COK,TRV,2,10,1,7,5,17613
Air India,1715,COK,TRV,2,10,1,7,5,17618
Air India,1715,COK,TRV,2,10,1,7,5,17618
Air India,1715,COK,TRV,2,10,1,7,5,17618
Air India,1715,COK,TRV,2,10,1,7,5,17618
Air India,1525,COK,TRV,3,10,1,7,5,17618
Air India,2090,COK,TRV,2,10,1,7,5,17634
Air India,1840,COK,TRV,2,10,1,7,5,17634
Air India,1715,COK,TRV,2,10,1,7,5,17723
Air India,1525,COK,TRV,3,10,1,7,5,17723
Air India,1525,COK,TRV,3,10,1,7,5,17723
Air India,1395,COK,TRV,2,10,1,7,5,17981
Air India,1525,COK,TRV,3,10,1,7,5,18022
Air India,650,COK,TRV,2,10,1,7,5,18054
Air India,2090,COK,TRV,2,10,1,7,5,18054
Air India,1840,COK,TRV,2,10,1,7,5,18054
Air India,1840,COK,TRV,2,10,1,7,5,18054
Air India,1840,COK,TRV,2,10,1,7,5,18054
Air India,1840,COK,TRV,2,10,1,7,5,18054
Air India,1840,COK,TRV,2,10,1,7,5,18054
Air India,1840,COK,TRV,2,10,1,7,5,18054
Air India,835,COK,TRV,2,10,1,7,5,18086
Air India,1395,COK,TRV,2,10,1,7,5,18086
Air India,1205,COK,TRV,3,10,1,7,5,18138
Air India,1715,COK,TRV,2,10,1,7,5,18227
Air India,1715,COK,TRV,2,10,1,7,5,18227
Air India,1715,COK,TRV,2,10,1,7,5,18227
Air India,1350,COK,TRV,2,10,1,7,5,18353
Air India,1350,COK,TRV,2,10,1,7,5,18353
Air India,1015,COK,TRV,2,10,1,7,5,18369
Air India,765,COK,TRV,2,10,1,7,5,18369
Air India,2125,COK,TRV,2,10,1,7,5,18401
Air India,1205,COK,TRV,3,10,1,7,5,18437
Air India,835,COK,TRV,2,10,1,7,5,18590
Air India,1395,COK,TRV,2,10,1,7,5,18590
Air India,1160,COK,TRV,3,10,1,7,5,18652
Air India,1715,COK,TRV,2,10,1,7,5,18752
Air India,1160,COK,TRV,3,10,1,7,5,18757
Air India,1015,COK,TRV,2,10,1,7,5,18789
Air India,1015,COK,TRV,2,10,1,7,5,18789
Air India,1015,COK,TRV,2,10,1,7,5,18789
Air India,1015,COK,TRV,2,10,1,7,5,18789
Air India,765,COK,TRV,2,10,1,7,5,18789
Air India,765,COK,TRV,2,10,1,7,5,18789
Air India,1350,COK,TRV,2,10,1,7,5,18962
Air India,1350,COK,TRV,2,10,1,7,5,18962
Air India,1350,COK,TRV,2,10,1,7,5,19487
Air India,1470,COK,TRV,3,10,1,7,5,19515
Air India,1350,COK,TRV,2,10,1,7,5,19697
Air India,1470,COK,TRV,3,10,1,7,5,21655
Air India,1470,COK,TRV,3,10,1,7,5,21655
Air India,1470,COK,TRV,3,10,1,7,5,21760
Malaysia Airlines,1460,COK,TRV,1,10,1,7,5,22287
Air India,1470,COK,TRV,3,10,1,7,5,22653
Oman Air,845,COK,TRV,1,10,1,7,5,26355
Oman Air,1385,COK,TRV,1,10,1,7,5,27930
Etihad,1375,COK,TRV,1,10,1,7,5,30919
Air India,765,COK,TRV,3,10,1,7,5,32365
Emirates,1360,COK,TRV,1,10,1,7,5,40716
Emirates,1000,COK,TRV,1,10,1,7,5,40716
Etihad,1705,COK,TRV,1,10,1,7,5,42369
Air Arabia,870,COK,TRV,1,10,1,7,5,57778
Air Arabia,670,COK,TRV,1,10,1,7,5,60204
Singapore Airlines,1260,COK,TRV,1,10,1,7,5,60224
Etihad,640,COK,TRV,1,10,1,7,5,72636
Air Arabia,1245,COK,TRV,1,10,1,7,5,73208
Air Arabia,1815,COK,TRV,1,10,1,7,5,74463
Qatar Airways,1365,COK,TRV,1,10,1,7,5,78014
IndiGo,50,COK,TRV,0,15,6,12,5,3338
Air India,480,COK,TRV,1,15,6,12,5,10252
Air India,730,COK,TRV,1,15,6,12,5,9601
Air India,1460,COK,TRV,1,15,6,12,5,10746
Air India,1430,COK,TRV,1,15,6,12,5,11381
Air India,1210,COK,TRV,1,15,6,12,5,11397
Air India,720,COK,TRV,1,15,6,12,5,12898
Air India,565,COK,TRV,1,15,6,12,5,16731
Air India,1015,COK,TRV,2,15,6,12,5,17424
Air India,1015,COK,TRV,2,15,6,12,5,17928
Air India,1015,COK,TRV,2,15,6,12,5,17928
Air India,1015,COK,TRV,2,15,6,12,5,17928
Air India,1120,COK,TRV,1,15,6,12,5,17933
Air India,1680,COK,TRV,1,15,6,12,5,17933
Air India,2205,COK,TRV,2,15,6,12,5,17970
Air India,2205,COK,TRV,2,15,6,12,5,17970
Air India,2205,COK,TRV,2,15,6,12,5,17970
Air India,2205,COK,TRV,2,15,6,12,5,17970
Air India,2205,COK,TRV,2,15,6,12,5,17970
Air India,2205,COK,TRV,2,15,6,12,5,17970
Air India,765,COK,TRV,2,15,6,12,5,18075
Air India,2205,COK,TRV,2,15,6,12,5,18075
Air India,765,COK,TRV,2,15,6,12,5,18579
Air India,2205,COK,TRV,2,15,6,12,5,18579
Air India,1015,COK,TRV,2,15,6,12,5,19293
Air India,1640,COK,TRV,1,15,6,12,5,19356
Air India,1715,COK,TRV,2,15,6,12,5,19466
Air India,1715,COK,TRV,2,15,6,12,5,19466
Air India,1715,COK,TRV,2,15,6,12,5,19466
Air India,1715,COK,TRV,2,15,6,12,5,19466
Air India,1715,COK,TRV,2,15,6,12,5,19466
Air India,1715,COK,TRV,2,15,6,12,5,19466
Air India,1715,COK,TRV,2,15,6,12,5,19466
Air India,1715,COK,TRV,2,15,6,12,5,19466
Air India,1715,COK,TRV,2,15,6,12,5,19571
Air India,2090,COK,TRV,2,15,6,12,5,19944
Air India,2090,COK,TRV,2,15,6,12,5,19944
Air India,2090,COK,TRV,2,15,6,12,5,19944
Air India,765,COK,TRV,2,15,6,12,5,19944
Air India,2090,COK,TRV,2,15,6,12,5,20049
Air India,2090,COK,TRV,2,15,6,12,5,20049
Air India,2090,COK,TRV,2,15,6,12,5,20298
Air India,2090,COK,TRV,2,15,6,12,5,20553
Air India,2090,COK,TRV,2,15,6,12,5,20553
Air India,1315,COK,TRV,1,15,6,12,5,20558
SriLankan,1380,COK,TRV,1,15,6,12,5,20576
Air India,2125,COK,TRV,2,15,6,12,5,20758
Air India,2125,COK,TRV,2,15,6,12,5,20758
Air India,2125,COK,TRV,2,15,6,12,5,20758
Air India,2125,COK,TRV,2,15,6,12,5,20863
Air India,1395,COK,TRV,2,15,6,12,5,20915
Air India,1395,COK,TRV,2,15,6,12,5,20915
Air India,1395,COK,TRV,2,15,6,12,5,20915
Air India,1010,COK,TRV,2,15,6,12,5,21230
Air India,2125,COK,TRV,2,15,6,12,5,21283
Air India,2125,COK,TRV,2,15,6,12,5,21283
Air India,2125,COK,TRV,2,15,6,12,5,21283
Air India,1395,COK,TRV,2,15,6,12,5,21524
Air India,1395,COK,TRV,2,15,6,12,5,21629
Air India,2125,COK,TRV,2,15,6,12,5,21892
Air India,2125,COK,TRV,2,15,6,12,5,21892
Air India,835,COK,TRV,2,15,6,12,5,21997
Air India,2125,COK,TRV,2,15,6,12,5,21997
Air India,1350,COK,TRV,2,15,6,12,5,22091
Air India,1350,COK,TRV,2,15,6,12,5,22091
Air India,1350,COK,TRV,2,15,6,12,5,22091
Air India,1350,COK,TRV,2,15,6,12,5,22091
Air India,1350,COK,TRV,2,15,6,12,5,22091
Air India,1350,COK,TRV,2,15,6,12,5,22196
Air India,685,COK,TRV,2,15,6,12,5,22427
Etihad,1375,COK,TRV,1,15,6,12,5,22908
Air India,1010,COK,TRV,2,15,6,12,5,23204
Air India,1010,COK,TRV,2,15,6,12,5,23204
Air India,1010,COK,TRV,2,15,6,12,5,23414
Air Arabia,1605,COK,TRV,1,15,6,12,5,24262
Air India,1395,COK,TRV,2,15,6,12,5,24412
Air India,650,COK,TRV,2,15,6,12,5,25068
Air India,755,COK,TRV,1,15,6,12,5,25073
Air Arabia,1110,COK,TRV,1,15,6,12,5,25522
Air India,835,COK,TRV,2,15,6,12,5,26339
Etihad,1705,COK,TRV,1,15,6,12,5,28305
Malaysia Airlines,1370,COK,TRV,1,15,6,12,5,28436
Air Arabia,870,COK,TRV,1,15,6,12,5,29659
Air Arabia,1935,COK,TRV,1,15,6,12,5,29659
Oman Air,980,COK,TRV,1,15,6,12,5,29872
Etihad,980,COK,TRV,1,15,6,12,5,30226
Air Arabia,1440,COK,TRV,1,15,6,12,5,30914
Air Arabia,1210,COK,TRV,1,15,6,12,5,31581
Air Arabia,1585,COK,TRV,1,15,6,12,5,31581
Oman Air,1385,COK,TRV,1,15,6,12,5,32130
Air Arabia,715,COK,TRV,1,15,6,12,5,32835
Emirates,1360,COK,TRV,1,15,6,12,5,35581
Emirates,1000,COK,TRV,1,15,6,12,5,38553
Etihad,1005,COK,TRV,2,15,6,12,5,41066
Singapore Airlines,1395,COK,TRV,1,15,6,12,5,44106
Singapore Airlines,1260,COK,TRV,1,15,6,12,5,47204
Etihad,640,COK,TRV,1,15,6,12,5,52980
Etihad,1005,COK,TRV,2,15,6,12,5,54307
Air Arabia,870,COK,TRV,1,15,6,12,5,54334
Air Arabia,1245,COK,TRV,1,15,6,12,5,54334
Air Arabia,1815,COK,TRV,1,15,6,12,5,55589
Air Arabia,670,COK,TRV,1,15,6,12,5,60204
IndiGo,2020,COK,TRV,1,15,6,12,5,68989
Qatar Airways,1365,COK,TRV,1,15,6,12,5,81689
Qatar Airways,965,COK,TRV,1,15,6,12,5,81689
Air India,935,COK,TRV,2,15,6,12,5,85583
IndiGo,50,COK,TRV,0,20,4,17,5,3653
Air India,480,COK,TRV,1,20,4,17,5,10746
Air India,1430,COK,TRV,1,20,4,17,5,9601
Air India,730,COK,TRV,1,20,4,17,5,10746
Air India,1240,COK,TRV,3,20,4,17,5,13791
Air India,1240,COK,TRV,3,20,4,17,5,13791
Air India,1240,COK,TRV,3,20,4,17,5,13896
Air India,1460,COK,TRV,1,20,4,17,5,14347
Air India,1210,COK,TRV,1,20,4,17,5,14347
Air India,720,COK,TRV,1,20,4,17,5,14347
Air India,1550,COK,TRV,3,20,4,17,5,16899
Air India,565,COK,TRV,1,20,4,17,5,17256
Air India,1720,COK,TRV,2,20,4,17,5,17456
Air India,1720,COK,TRV,2,20,4,17,5,17456
Air India,1720,COK,TRV,2,20,4,17,5,17456
Air India,1720,COK,TRV,2,20,4,17,5,17981
Air India,1205,COK,TRV,3,20,4,17,5,18138
Air India,1205,COK,TRV,3,20,4,17,5,18138
Air India,1120,COK,TRV,1,20,4,17,5,18458
Air India,1680,COK,TRV,1,20,4,17,5,18458
Air India,1720,COK,TRV,2,20,4,17,5,18590
Air India,1395,COK,TRV,2,20,4,17,5,18658
Air India,1395,COK,TRV,2,20,4,17,5,18658
Air India,1395,COK,TRV,2,20,4,17,5,18658
Air India,2125,COK,TRV,2,20,4,17,5,18658
Air India,2125,COK,TRV,2,20,4,17,5,18658
Air India,1640,COK,TRV,1,20,4,17,5,19146
Air India,1395,COK,TRV,2,20,4,17,5,19183
Air India,2125,COK,TRV,2,20,4,17,5,19183
Air India,2125,COK,TRV,2,20,4,17,5,19183
Air India,2125,COK,TRV,2,20,4,17,5,19183
Air India,2125,COK,TRV,2,20,4,17,5,19183
Air India,2125,COK,TRV,2,20,4,17,5,19183
Air India,2125,COK,TRV,2,20,4,17,5,19183
Air India,2125,COK,TRV,2,20,4,17,5,19183
Air India,2125,COK,TRV,2,20,4,17,5,19792
Air India,1015,COK,TRV,2,20,4,17,5,19944
Air India,1015,COK,TRV,2,20,4,17,5,19944
Air India,1715,COK,TRV,2,20,4,17,5,19944
Air India,1715,COK,TRV,2,20,4,17,5,19944
Air India,1015,COK,TRV,2,20,4,17,5,20049
Air India,765,COK,TRV,2,20,4,17,5,20049
Air India,1315,COK,TRV,1,20,4,17,5,20348
Air India,1015,COK,TRV,2,20,4,17,5,20553
Air India,765,COK,TRV,2,20,4,17,5,20553
Air India,1715,COK,TRV,2,20,4,17,5,20553
Air India,1715,COK,TRV,2,20,4,17,5,20553
Air India,1715,COK,TRV,2,20,4,17,5,20553
Air India,1715,COK,TRV,2,20,4,17,5,20553
Air India,1715,COK,TRV,2,20,4,17,5,20553
Air India,1715,COK,TRV,2,20,4,17,5,20553
Air India,835,COK,TRV,2,20,4,17,5,21041
Air India,1715,COK,TRV,2,20,4,17,5,21078
Air India,1015,COK,TRV,2,20,4,17,5,21918
Air India,765,COK,TRV,2,20,4,17,5,21918
Air India,1840,COK,TRV,2,20,4,17,5,21939
Air India,1010,COK,TRV,2,20,4,17,5,22202
Air India,1840,COK,TRV,2,20,4,17,5,22443
Air India,1840,COK,TRV,2,20,4,17,5,22443
Air India,1840,COK,TRV,2,20,4,17,5,22443
Air India,1350,COK,TRV,2,20,4,17,5,22443
Air India,1350,COK,TRV,2,20,4,17,5,22443
Air India,1350,COK,TRV,2,20,4,17,5,22443
Air India,1350,COK,TRV,2,20,4,17,5,22443
Air India,1350,COK,TRV,2,20,4,17,5,22968
Air India,755,COK,TRV,1,20,4,17,5,22973
Air India,1010,COK,TRV,2,20,4,17,5,23336
Air India,685,COK,TRV,2,20,4,17,5,23404
Air India,835,COK,TRV,2,20,4,17,5,23561
Air Arabia,715,COK,TRV,1,20,4,17,5,23569
Etihad,980,COK,TRV,1,20,4,17,5,23569
Air Arabia,1585,COK,TRV,1,20,4,17,5,23569
Air India,1350,COK,TRV,2,20,4,17,5,23808
Air India,1010,COK,TRV,2,20,4,17,5,24071
Air Arabia,1110,COK,TRV,1,20,4,17,5,24262
Etihad,1375,COK,TRV,1,20,4,17,5,24262
Air India,650,COK,TRV,2,20,4,17,5,24459
Air India,1010,COK,TRV,2,20,4,17,5,24701
Oman Air,1385,COK,TRV,1,20,4,17,5,26355
Air India,1470,COK,TRV,3,20,4,17,5,27189
Air India,1395,COK,TRV,2,20,4,17,5,27914
Air Arabia,870,COK,TRV,1,20,4,17,5,29659
Air Arabia,1440,COK,TRV,1,20,4,17,5,29659
Etihad,1705,COK,TRV,1,20,4,17,5,29659
Oman Air,980,COK,TRV,1,20,4,17,5,29872
Air India,1350,COK,TRV,2,20,4,17,5,30318
Emirates,1360,COK,TRV,1,20,4,17,5,32877
Emirates,1000,COK,TRV,1,20,4,17,5,35581
Air Arabia,670,COK,TRV,1,20,4,17,5,37665
Emirates,1315,COK,TRV,1,20,4,17,5,38553
Singapore Airlines,1260,COK,TRV,1,20,4,17,5,47046
Gulf Air,1470,COK,TRV,1,20,4,17,5,59353
Singapore Airlines,1395,COK,TRV,1,20,4,17,5,64266
IndiGo,2020,COK,TRV,1,20,4,17,5,70826
Qatar Airways,1365,COK,TRV,1,20,4,17,5,81689
Qatar Airways,965,COK,TRV,1,20,4,17,5,81689
IndiGo,50,COK,TRV,0,25,2,22,5,3338
Air India,720,COK,TRV,1,25,2,22,5,8866
Air India,440,COK,TRV,1,25,2,22,5,9234
Air India,1460,COK,TRV,1,25,2,22,5,8866
Air India,1170,COK,TRV,1,25,2,22,5,8866
Air India,730,COK,TRV,1,25,2,22,5,9234
Air India,1430,COK,TRV,1,25,2,22,5,9234
Air India,1240,COK,TRV,3,25,2,22,5,13974
Air India,1240,COK,TRV,3,25,2,22,5,13974
Air India,1240,COK,TRV,3,25,2,22,5,14079
Air India,1240,COK,TRV,3,25,2,22,5,14079
Air India,1150,COK,TRV,3,25,2,22,5,14342
Air India,1150,COK,TRV,3,25,2,22,5,14342
Air India,1150,COK,TRV,3,25,2,22,5,14447
Air India,1150,COK,TRV,3,25,2,22,5,14447
Air India,1550,COK,TRV,3,25,2,22,5,14541
Air India,1550,COK,TRV,3,25,2,22,5,14541
Air India,565,COK,TRV,1,25,2,22,5,14631
Air India,1680,COK,TRV,1,25,2,22,5,14631
Air India,1120,COK,TRV,1,25,2,22,5,15129
Air India,1150,COK,TRV,4,25,2,22,5,15969
Air India,1015,COK,TRV,2,25,2,22,5,16794
Air India,1015,COK,TRV,2,25,2,22,5,16794
Air India,1715,COK,TRV,2,25,2,22,5,16794
Air India,1715,COK,TRV,2,25,2,22,5,16794
