airline,duration,source,destination,stops,day_diff,day_of_week,day_of_month,month,price
Air India,1835,COK,TRV,3,0,1,23,4,26427
Air India,1395,COK,TRV,2,0,1,23,4,27011
Air India,1295,COK,TRV,2,0,1,23,4,27089
Air India,1660,COK,TRV,2,0,1,23,4,27089
Air India,1470,COK,TRV,3,0,1,23,4,27325
Air India,1350,COK,TRV,2,0,1,23,4,28050
Air India,1350,COK,TRV,2,0,1,23,4,28050
Air India,1295,COK,TRV,2,0,1,23,4,28223
Air India,1660,COK,TRV,2,0,1,23,4,28223
Air India,1470,COK,TRV,3,0,1,23,4,28302
Air India,1470,COK,TRV,3,0,1,23,4,28302
Air India,1295,COK,TRV,2,0,1,23,4,29273
Air India,1470,COK,TRV,3,0,1,23,4,30202
Air India,1295,COK,TRV,2,0,1,23,4,30323
Air India,1470,COK,TRV,3,0,1,23,4,32055
Air India,1295,COK,TRV,2,0,1,23,4,33473
Air India,1295,COK,TRV,2,0,1,23,4,33473
Air India,1550,COK,TRV,3,0,1,23,4,34512
Air India,1120,COK,TRV,1,0,1,23,4,42578
Air India,755,COK,TRV,1,0,1,23,4,43362
Oman Air,845,COK,TRV,1,0,1,23,4,44929
Air India,835,COK,TRV,2,0,1,23,4,47787
Oman Air,1385,COK,TRV,1,0,1,23,4,58345
Etihad,1375,COK,TRV,1,0,1,23,4,60470
Air Arabia,1110,COK,TRV,1,0,1,23,4,62297
Etihad,640,COK,TRV,1,0,1,23,4,67426
Air Arabia,1245,COK,TRV,1,0,1,23,4,67998
Air Arabia,1815,COK,TRV,1,0,1,23,4,67998
Singapore Airlines,1395,COK,TRV,1,0,1,23,4,69800
Air Arabia,1605,COK,TRV,1,0,1,23,4,75096
Air Arabia,870,COK,TRV,1,0,1,23,4,82058
IndiGo,50,COK,TRV,0,5,6,28,4,5910
Air India,665,COK,TRV,1,5,6,28,4,9517
Air India,480,COK,TRV,1,5,6,28,4,10284
Air India,1460,COK,TRV,1,5,6,28,4,8467
Air India,730,COK,TRV,1,5,6,28,4,9234
Air India,1210,COK,TRV,1,5,6,28,4,9517
Air India,1375,COK,TRV,1,5,6,28,4,9517
Air India,720,COK,TRV,1,5,6,28,4,10620
Air India,1430,COK,TRV,1,5,6,28,4,10620
Air India,1120,COK,TRV,1,5,6,28,4,14631
Air India,565,COK,TRV,1,5,6,28,4,14631
Air India,1640,COK,TRV,1,5,6,28,4,14631
Air India,1315,COK,TRV,1,5,6,28,4,14631
Air India,1680,COK,TRV,1,5,6,28,4,14631
Air India,755,COK,TRV,1,5,6,28,4,15366
Air India,1565,COK,TRV,2,5,6,28,4,16952
Air India,2275,COK,TRV,2,5,6,28,4,16952
Air India,1010,COK,TRV,2,5,6,28,4,16952
Air India,1720,COK,TRV,2,5,6,28,4,16952
Air India,685,COK,TRV,2,5,6,28,4,16952
Air India,1395,COK,TRV,2,5,6,28,4,16952
Air India,2125,COK,TRV,2,5,6,28,4,16952
Air India,2125,COK,TRV,2,5,6,28,4,16952
Air India,2125,COK,TRV,2,5,6,28,4,16952
Air India,2125,COK,TRV,2,5,6,28,4,17057
Air India,2090,COK,TRV,2,5,6,28,4,17424
Air India,2090,COK,TRV,2,5,6,28,4,17424
Air India,2090,COK,TRV,2,5,6,28,4,17424
Air India,2090,COK,TRV,2,5,6,28,4,17529
Air India,2275,COK,TRV,2,5,6,28,4,17561
Air India,2275,COK,TRV,2,5,6,28,4,17561
Air India,1720,COK,TRV,2,5,6,28,4,17561
Air India,1720,COK,TRV,2,5,6,28,4,17561
Air India,1395,COK,TRV,2,5,6,28,4,17561
Air India,1395,COK,TRV,2,5,6,28,4,17561
Air India,2125,COK,TRV,2,5,6,28,4,17561
Air India,2125,COK,TRV,2,5,6,28,4,17561
Air India,2125,COK,TRV,2,5,6,28,4,17561
Air India,2125,COK,TRV,2,5,6,28,4,17561
Air India,1720,COK,TRV,2,5,6,28,4,17666
Air India,1395,COK,TRV,2,5,6,28,4,17666
Air India,2125,COK,TRV,2,5,6,28,4,17666
Air India,2090,COK,TRV,2,5,6,28,4,17778
Air India,2090,COK,TRV,2,5,6,28,4,18033
Air India,2090,COK,TRV,3,5,6,28,4,18033
Air India,1010,COK,TRV,2,5,6,28,4,18191
Air India,1395,COK,TRV,2,5,6,28,4,18191
Air India,2125,COK,TRV,2,5,6,28,4,18191
Air India,2205,COK,TRV,2,5,6,28,4,18474
Air India,2205,COK,TRV,2,5,6,28,4,18474
Air India,1295,COK,TRV,2,5,6,28,4,18474
Air India,1295,COK,TRV,2,5,6,28,4,18474
Air India,1295,COK,TRV,2,5,6,28,4,18474
Air India,1295,COK,TRV,2,5,6,28,4,18474
Air India,1660,COK,TRV,2,5,6,28,4,18474
Air India,1660,COK,TRV,2,5,6,28,4,18474
Air India,1660,COK,TRV,2,5,6,28,4,18474
Air India,1660,COK,TRV,2,5,6,28,4,18474
Air India,1660,COK,TRV,2,5,6,28,4,18474
Air India,1660,COK,TRV,2,5,6,28,4,18474
Air India,1660,COK,TRV,2,5,6,28,4,18474
Air India,1295,COK,TRV,2,5,6,28,4,18579
Air India,1660,COK,TRV,2,5,6,28,4,18579
Air India,1660,COK,TRV,2,5,6,28,4,18579
Air India,1015,COK,TRV,2,5,6,28,4,18873
Air India,1295,COK,TRV,2,5,6,28,4,19083
Air India,835,COK,TRV,2,5,6,28,4,19430
Air India,1015,COK,TRV,2,5,6,28,4,19503
Air India,1015,COK,TRV,2,5,6,28,4,19503
Air India,1015,COK,TRV,2,5,6,28,4,19503
Air India,1010,COK,TRV,2,5,6,28,4,19514
Air India,1395,COK,TRV,2,5,6,28,4,19514
Air India,1350,COK,TRV,2,5,6,28,4,19571
Air India,1350,COK,TRV,2,5,6,28,4,19571
Air India,1350,COK,TRV,2,5,6,28,4,19571
Air India,1010,COK,TRV,2,5,6,28,4,19724
Air India,765,COK,TRV,2,5,6,28,4,19923
Air India,650,COK,TRV,2,5,6,28,4,20238
Air India,765,COK,TRV,2,5,6,28,4,20553
Air India,1015,COK,TRV,2,5,6,28,4,20763
Air India,765,COK,TRV,2,5,6,28,4,21813
SriLankan,1380,COK,TRV,1,5,6,28,4,22201
Air India,835,COK,TRV,2,5,6,28,4,22947
Malaysia Airlines,1370,COK,TRV,1,5,6,28,4,28440
Air Arabia,1245,COK,TRV,1,5,6,28,4,43911
Air Arabia,1815,COK,TRV,1,5,6,28,4,43911
Oman Air,1385,COK,TRV,1,5,6,28,4,44929
Oman Air,980,COK,TRV,1,5,6,28,4,44929
Etihad,640,COK,TRV,1,5,6,28,4,46678
Etihad,2080,COK,TRV,1,5,6,28,4,53641
Singapore Airlines,1260,COK,TRV,1,5,6,28,4,56990
Air Arabia,870,COK,TRV,1,5,6,28,4,57965
Air Arabia,1585,COK,TRV,1,5,6,28,4,61042
Air Arabia,1110,COK,TRV,1,5,6,28,4,62297
Air Arabia,715,COK,TRV,1,5,6,28,4,62297
Etihad,980,COK,TRV,1,5,6,28,4,63809
Air Arabia,1440,COK,TRV,1,5,6,28,4,64906
Singapore Airlines,1395,COK,TRV,1,5,6,28,4,69800
Emirates,1360,COK,TRV,1,5,6,28,4,73661
Emirates,1000,COK,TRV,1,5,6,28,4,73661
Etihad,1005,COK,TRV,2,5,6,28,4,73884
Air Arabia,1210,COK,TRV,1,5,6,28,4,75096
Air Arabia,870,COK,TRV,1,5,6,28,4,77711
Qatar Airways,965,COK,TRV,1,5,6,28,4,81721
Etihad,1005,COK,TRV,2,5,6,28,4,83780
Qatar Airways,1365,COK,TRV,1,5,6,28,4,94258
IndiGo,50,COK,TRV,0,10,4,3,5,4545
Air India,480,COK,TRV,1,10,4,3,5,9234
Air India,720,COK,TRV,1,10,4,3,5,10016
Air India,730,COK,TRV,1,10,4,3,5,9234
Air India,1460,COK,TRV,1,10,4,3,5,10016
Air India,1210,COK,TRV,1,10,4,3,5,10016
Air India,1430,COK,TRV,1,10,4,3,5,10016
Air India,565,COK,TRV,1,10,4,3,5,15129
Air India,1640,COK,TRV,1,10,4,3,5,15129
Air India,650,COK,TRV,2,10,4,3,5,17319
Air India,1015,COK,TRV,2,10,4,3,5,17319
Air India,1015,COK,TRV,2,10,4,3,5,17424
Air India,2090,COK,TRV,2,10,4,3,5,17424
Air India,765,COK,TRV,2,10,4,3,5,17424
Air India,1840,COK,TRV,2,10,4,3,5,17424
Air India,1015,COK,TRV,2,10,4,3,5,17928
Air India,1015,COK,TRV,2,10,4,3,5,17928
Air India,2090,COK,TRV,2,10,4,3,5,17928
Air India,2090,COK,TRV,2,10,4,3,5,17928
Air India,765,COK,TRV,2,10,4,3,5,17928
Air India,1840,COK,TRV,2,10,4,3,5,17928
Air India,1840,COK,TRV,2,10,4,3,5,17928
Air India,1840,COK,TRV,2,10,4,3,5,17928
Air India,1350,COK,TRV,2,10,4,3,5,17928
Air India,1350,COK,TRV,2,10,4,3,5,17928
Air India,1010,COK,TRV,2,10,4,3,5,18374
Air India,1350,COK,TRV,2,10,4,3,5,18453
Air India,1350,COK,TRV,2,10,4,3,5,18453
Air India,1350,COK,TRV,2,10,4,3,5,18453
Air India,1350,COK,TRV,2,10,4,3,5,18453
Air India,2205,COK,TRV,2,10,4,3,5,18663
Air India,2205,COK,TRV,2,10,4,3,5,18663
Air India,1715,COK,TRV,2,10,4,3,5,18663
Air India,1715,COK,TRV,2,10,4,3,5,18663
Air India,1715,COK,TRV,2,10,4,3,5,18663
Air India,1715,COK,TRV,2,10,4,3,5,18663
Air India,1010,COK,TRV,2,10,4,3,5,19004
Air India,2205,COK,TRV,2,10,4,3,5,19017
Air India,1715,COK,TRV,2,10,4,3,5,19188
Air India,1715,COK,TRV,2,10,4,3,5,19188
Air India,1715,COK,TRV,2,10,4,3,5,19188
Air India,1715,COK,TRV,2,10,4,3,5,19188
Air India,1715,COK,TRV,2,10,4,3,5,19188
Air India,1015,COK,TRV,2,10,4,3,5,19293
Air India,765,COK,TRV,2,10,4,3,5,19293
Air India,755,COK,TRV,1,10,4,3,5,19429
Air India,1120,COK,TRV,1,10,4,3,5,19429
Air India,1010,COK,TRV,2,10,4,3,5,19508
Air India,1010,COK,TRV,2,10,4,3,5,20033
Air India,1350,COK,TRV,2,10,4,3,5,20553
Air India,1315,COK,TRV,1,10,4,3,5,21429
Air India,1680,COK,TRV,1,10,4,3,5,22164
Air India,835,COK,TRV,2,10,4,3,5,22517
Air India,835,COK,TRV,2,10,4,3,5,23021
Air India,2125,COK,TRV,2,10,4,3,5,24254
Air India,2125,COK,TRV,2,10,4,3,5,24254
Air India,2125,COK,TRV,2,10,4,3,5,24254
Air India,2125,COK,TRV,2,10,4,3,5,24254
Air India,685,COK,TRV,2,10,4,3,5,24674
Air India,1395,COK,TRV,2,10,4,3,5,24674
Air India,1395,COK,TRV,2,10,4,3,5,24674
Air India,1395,COK,TRV,2,10,4,3,5,24674
Air India,2125,COK,TRV,2,10,4,3,5,24779
Air India,2125,COK,TRV,2,10,4,3,5,24779
Air India,2125,COK,TRV,2,10,4,3,5,24779
Air India,2125,COK,TRV,2,10,4,3,5,24779
Air India,1395,COK,TRV,2,10,4,3,5,25199
Air India,2125,COK,TRV,2,10,4,3,5,25388
Air India,2125,COK,TRV,2,10,4,3,5,25388
Air India,1395,COK,TRV,2,10,4,3,5,26333
Air India,1395,COK,TRV,2,10,4,3,5,28664
Etihad,980,COK,TRV,1,10,4,3,5,31595
Air Arabia,1585,COK,TRV,1,10,4,3,5,31595
Oman Air,1385,COK,TRV,1,10,4,3,5,32135
Oman Air,980,COK,TRV,1,10,4,3,5,32135
Etihad,1375,COK,TRV,1,10,4,3,5,32288
Air Arabia,715,COK,TRV,1,10,4,3,5,32849
Air Arabia,1110,COK,TRV,1,10,4,3,5,33548
Etihad,1705,COK,TRV,1,10,4,3,5,39422
Air Arabia,1440,COK,TRV,1,10,4,3,5,40682
Emirates,1360,COK,TRV,1,10,4,3,5,42893
Emirates,1000,COK,TRV,1,10,4,3,5,45869
Air Arabia,670,COK,TRV,1,10,4,3,5,51167
Air Arabia,870,COK,TRV,1,10,4,3,5,53482
Singapore Airlines,1260,COK,TRV,1,10,4,3,5,69800
IndiGo,2020,COK,TRV,1,10,4,3,5,70860
Qatar Airways,1365,COK,TRV,1,10,4,3,5,81721
Qatar Airways,965,COK,TRV,1,10,4,3,5,81721
IndiGo,50,COK,TRV,0,15,2,8,5,3810
Air India,440,COK,TRV,1,15,2,8,5,9234
Air India,720,COK,TRV,1,15,2,8,5,9601
Air India,730,COK,TRV,1,15,2,8,5,9234
Air India,1460,COK,TRV,1,15,2,8,5,9601
Air India,1170,COK,TRV,1,15,2,8,5,9601
Air India,1430,COK,TRV,1,15,2,8,5,9601
Air India,1530,COK,TRV,3,15,2,8,5,13791
Air India,1530,COK,TRV,3,15,2,8,5,13791
Air India,1530,COK,TRV,3,15,2,8,5,13791
Air India,1530,COK,TRV,3,15,2,8,5,13791
Air India,1530,COK,TRV,3,15,2,8,5,15077
Air India,1530,COK,TRV,3,15,2,8,5,15077
Air India,565,COK,TRV,1,15,2,8,5,15129
Air India,1640,COK,TRV,1,15,2,8,5,15129
Air India,1315,COK,TRV,1,15,2,8,5,15129
Air India,1680,COK,TRV,1,15,2,8,5,15129
Air India,1530,COK,TRV,3,15,2,8,5,15182
Air India,1530,COK,TRV,3,15,2,8,5,15182
Air India,1530,COK,TRV,3,15,2,8,5,15182
Air India,1530,COK,TRV,3,15,2,8,5,15182
Air India,1150,COK,TRV,3,15,2,8,5,15822
Air India,1150,COK,TRV,3,15,2,8,5,15822
Air India,1150,COK,TRV,3,15,2,8,5,15927
Air India,1150,COK,TRV,3,15,2,8,5,15927
Air India,1550,COK,TRV,3,15,2,8,5,16048
Air India,650,COK,TRV,2,15,2,8,5,16794
Air India,1015,COK,TRV,2,15,2,8,5,16794
Air India,1015,COK,TRV,2,15,2,8,5,16794
Air India,1015,COK,TRV,2,15,2,8,5,16794
Air India,725,COK,TRV,2,15,2,8,5,16794
Air India,1800,COK,TRV,2,15,2,8,5,16794
Air India,1015,COK,TRV,2,15,2,8,5,16899
Air India,725,COK,TRV,2,15,2,8,5,16899
Air India,1800,COK,TRV,2,15,2,8,5,16899
Air India,1530,COK,TRV,4,15,2,8,5,16909
Air India,1150,COK,TRV,4,15,2,8,5,16909
Air India,1800,COK,TRV,2,15,2,8,5,17319
Air India,1800,COK,TRV,2,15,2,8,5,17319
Air India,1350,COK,TRV,2,15,2,8,5,17319
Air India,1715,COK,TRV,2,15,2,8,5,17319
Air India,1715,COK,TRV,2,15,2,8,5,17424
Air India,1085,COK,TRV,3,15,2,8,5,17618
Air India,1085,COK,TRV,3,15,2,8,5,17618
Air India,1085,COK,TRV,3,15,2,8,5,17618
Air India,1525,COK,TRV,3,15,2,8,5,17723
Air India,1525,COK,TRV,3,15,2,8,5,17723
Air India,1160,COK,TRV,3,15,2,8,5,17917
Air India,1160,COK,TRV,3,15,2,8,5,17917
Air India,1015,COK,TRV,2,15,2,8,5,17928
Air India,725,COK,TRV,2,15,2,8,5,17928
Air India,1800,COK,TRV,2,15,2,8,5,17928
Air India,1715,COK,TRV,2,15,2,8,5,17928
Air India,1010,COK,TRV,2,15,2,8,5,17954
Air India,1010,COK,TRV,2,15,2,8,5,17954
Air India,1010,COK,TRV,2,15,2,8,5,17954
Air India,685,COK,TRV,2,15,2,8,5,17954
Air India,1395,COK,TRV,2,15,2,8,5,17954
Air India,1395,COK,TRV,2,15,2,8,5,17954
Air India,1395,COK,TRV,2,15,2,8,5,17954
Air India,1160,COK,TRV,3,15,2,8,5,18022
Air India,1010,COK,TRV,2,15,2,8,5,18059
Air India,1350,COK,TRV,2,15,2,8,5,19293
Air India,1350,COK,TRV,2,15,2,8,5,19293
Air India,1715,COK,TRV,2,15,2,8,5,19293
Air India,1715,COK,TRV,2,15,2,8,5,19293
Air India,755,COK,TRV,1,15,2,8,5,19429
Air India,1120,COK,TRV,1,15,2,8,5,19429
Air India,1350,COK,TRV,2,15,2,8,5,19577
Air India,1715,COK,TRV,2,15,2,8,5,19577
Air India,1470,COK,TRV,3,15,2,8,5,20280
Air India,1470,COK,TRV,3,15,2,8,5,20280
SriLankan,1380,COK,TRV,1,15,2,8,5,20590
Air India,1395,COK,TRV,2,15,2,8,5,21965
Air India,835,COK,TRV,2,15,2,8,5,23021
Air India,835,COK,TRV,2,15,2,8,5,23126
Air India,1715,COK,TRV,3,15,2,8,5,23703
Etihad,1375,COK,TRV,1,15,2,8,5,24670
Air India,1350,COK,TRV,2,15,2,8,5,25803
Air India,1715,COK,TRV,2,15,2,8,5,25803
Air Arabia,1110,COK,TRV,1,15,2,8,5,27279
Oman Air,1385,COK,TRV,1,15,2,8,5,29877
Oman Air,980,COK,TRV,1,15,2,8,5,29877
Air Arabia,1070,COK,TRV,1,15,2,8,5,31343
Air India,1550,COK,TRV,3,15,2,8,5,31436
Air India,1550,COK,TRV,3,15,2,8,5,31436
Air India,1550,COK,TRV,3,15,2,8,5,31436
Air India,1550,COK,TRV,3,15,2,8,5,31541
Air India,1550,COK,TRV,3,15,2,8,5,31541
Emirates,1360,COK,TRV,1,15,2,8,5,31810
Emirates,1435,COK,TRV,1,15,2,8,5,34781
Emirates,1000,COK,TRV,1,15,2,8,5,34781
Air Arabia,670,COK,TRV,1,15,2,8,5,37023
Etihad,1705,COK,TRV,1,15,2,8,5,38068
Air Arabia,870,COK,TRV,1,15,2,8,5,39422
Air Arabia,1440,COK,TRV,1,15,2,8,5,40682
Etihad,640,COK,TRV,1,15,2,8,5,60086
Air Arabia,1815,COK,TRV,1,15,2,8,5,61919
IndiGo,2020,COK,TRV,1,15,2,8,5,67185
Qatar Airways,1365,COK,TRV,1,15,2,8,5,78046
Qatar Airways,965,COK,TRV,1,15,2,8,5,78046
IndiGo,50,COK,TRV,0,20,0,13,5,3495
Air India,480,COK,TRV,1,20,0,13,5,10026
Air India,720,COK,TRV,1,20,0,13,5,10394
Air India,730,COK,TRV,1,20,0,13,5,10026
Air India,1430,COK,TRV,1,20,0,13,5,10026
Air India,1460,COK,TRV,1,20,0,13,5,10394
Air India,1210,COK,TRV,1,20,0,13,5,10394
Air India,1240,COK,TRV,3,20,0,13,5,13056
Air India,1240,COK,TRV,3,20,0,13,5,13056
Air India,1240,COK,TRV,3,20,0,13,5,13161
Air India,645,COK,TRV,1,20,0,13,5,15366
Air India,565,COK,TRV,1,20,0,13,5,15366
Air India,1150,COK,TRV,3,20,0,13,5,15455
Air India,1150,COK,TRV,3,20,0,13,5,15455
Air India,1150,COK,TRV,3,20,0,13,5,15560
Air India,1150,COK,TRV,3,20,0,13,5,15560
Air India,1150,COK,TRV,4,20,0,13,5,15786
Air India,1180,COK,TRV,3,20,0,13,5,15812
Air India,1180,COK,TRV,3,20,0,13,5,15917
Air India,1180,COK,TRV,3,20,0,13,5,15917
Air India,1595,COK,TRV,3,20,0,13,5,15917
Air India,1595,COK,TRV,3,20,0,13,5,15917
Air India,1800,COK,TRV,2,20,0,13,5,16721
Air India,1800,COK,TRV,2,20,0,13,5,16721
Air India,1800,COK,TRV,2,20,0,13,5,16721
Air India,1800,COK,TRV,2,20,0,13,5,16721
Air India,1720,COK,TRV,2,20,0,13,5,16721
Air India,1720,COK,TRV,2,20,0,13,5,16721
Air India,1720,COK,TRV,2,20,0,13,5,16721
Air India,1720,COK,TRV,2,20,0,13,5,16721
Air India,1090,COK,TRV,2,20,0,13,5,17088
Air India,1010,COK,TRV,2,20,0,13,5,17088
Air India,1395,COK,TRV,2,20,0,13,5,17219
Air India,1395,COK,TRV,2,20,0,13,5,17219
Air India,1395,COK,TRV,2,20,0,13,5,17219
Air India,1395,COK,TRV,2,20,0,13,5,17219
Air India,1720,COK,TRV,1,20,0,13,5,17256
Air India,1640,COK,TRV,1,20,0,13,5,17256
Air India,1120,COK,TRV,1,20,0,13,5,17466
Air India,685,COK,TRV,2,20,0,13,5,17587
Air India,1090,COK,TRV,2,20,0,13,5,17613
Air India,1090,COK,TRV,2,20,0,13,5,17613
Air India,1010,COK,TRV,2,20,0,13,5,17613
Air India,1010,COK,TRV,2,20,0,13,5,17613
Air India,1090,COK,TRV,2,20,0,13,5,17718
Air India,1010,COK,TRV,2,20,0,13,5,17718
Air India,1315,COK,TRV,1,20,0,13,5,17754
Air India,1680,COK,TRV,1,20,0,13,5,17754
Air India,1085,COK,TRV,3,20,0,13,5,18353
Air India,1085,COK,TRV,3,20,0,13,5,18353
Air India,1395,COK,TRV,2,20,0,13,5,18353
Air India,1395,COK,TRV,2,20,0,13,5,18458
Air India,1085,COK,TRV,3,20,0,13,5,18652
Air India,1565,COK,TRV,2,20,0,13,5,19188
Air India,1015,COK,TRV,2,20,0,13,5,19214
Air India,1015,COK,TRV,2,20,0,13,5,19214
Air India,1015,COK,TRV,2,20,0,13,5,19214
Air India,1015,COK,TRV,2,20,0,13,5,19214
Air India,765,COK,TRV,2,20,0,13,5,19214
Air India,765,COK,TRV,2,20,0,13,5,19214
Air India,1015,COK,TRV,2,20,0,13,5,19319
Air India,765,COK,TRV,2,20,0,13,5,19319
Air India,755,COK,TRV,1,20,0,13,5,19356
Air India,835,COK,TRV,2,20,0,13,5,20060
Air India,1840,COK,TRV,2,20,0,13,5,20579
Air India,1840,COK,TRV,2,20,0,13,5,20579
Air India,1350,COK,TRV,2,20,0,13,5,20579
Air India,1350,COK,TRV,2,20,0,13,5,20579
Air India,1715,COK,TRV,2,20,0,13,5,20579
Air India,1715,COK,TRV,2,20,0,13,5,20579
Air India,1715,COK,TRV,2,20,0,13,5,20579
Air India,1715,COK,TRV,2,20,0,13,5,20579
Air India,1715,COK,TRV,2,20,0,13,5,20579
SriLankan,1380,COK,TRV,1,20,0,13,5,20590
SriLankan,680,COK,TRV,1,20,0,13,5,20590
Air India,1715,COK,TRV,2,20,0,13,5,20684
Air India,650,COK,TRV,2,20,0,13,5,21104
Air India,1840,COK,TRV,2,20,0,13,5,21104
Air India,1350,COK,TRV,2,20,0,13,5,21104
Air India,1350,COK,TRV,2,20,0,13,5,21104
Air India,1715,COK,TRV,2,20,0,13,5,21104
Air India,1715,COK,TRV,2,20,0,13,5,21104
Air India,1350,COK,TRV,2,20,0,13,5,21209
Air India,1715,COK,TRV,2,20,0,13,5,21209
Air India,1160,COK,TRV,3,20,0,13,5,21540
Air India,1350,COK,TRV,2,20,0,13,5,21713
Air India,835,COK,TRV,2,20,0,13,5,22910
Etihad,980,COK,TRV,1,20,0,13,5,23972
Air Arabia,715,COK,TRV,1,20,0,13,5,25326
Air Arabia,1210,COK,TRV,1,20,0,13,5,25326
Oman Air,980,COK,TRV,1,20,0,13,5,32135
Emirates,1435,COK,TRV,1,20,0,13,5,34781
Emirates,1000,COK,TRV,1,20,0,13,5,34781
Etihad,1005,COK,TRV,2,20,0,13,5,34829
Emirates,1360,COK,TRV,1,20,0,13,5,37758
Air Arabia,1585,COK,TRV,1,20,0,13,5,39386
Oman Air,1385,COK,TRV,1,20,0,13,5,41322
Air Arabia,1070,COK,TRV,1,20,0,13,5,44090
Air Arabia,670,COK,TRV,1,20,0,13,5,44090
Etihad,1005,COK,TRV,2,20,0,13,5,48069
Singapore Airlines,1260,COK,TRV,1,20,0,13,5,48958
Etihad,640,COK,TRV,1,20,0,13,5,52994
Air Arabia,870,COK,TRV,1,20,0,13,5,54348
Singapore Airlines,1395,COK,TRV,1,20,0,13,5,56990
Gulf Air,1000,COK,TRV,1,20,0,13,5,63969
Gulf Air,1470,COK,TRV,1,20,0,13,5,63969
Qatar Airways,1365,COK,TRV,1,20,0,13,5,78046
Qatar Airways,965,COK,TRV,1,20,0,13,5,78046
IndiGo,50,COK,TRV,0,25,5,18,5,2852
Air India,720,COK,TRV,1,25,5,18,5,10394
Air India,480,COK,TRV,1,25,5,18,5,11286
Air India,1430,COK,TRV,1,25,5,18,5,10026
Air India,1460,COK,TRV,1,25,5,18,5,10394
Air India,730,COK,TRV,1,25,5,18,5,10761
Air India,1210,COK,TRV,1,25,5,18,5,10919
Air India,1240,COK,TRV,3,25,5,18,5,13607
Air India,1240,COK,TRV,3,25,5,18,5,13712
