airline,duration,source,destination,stops,day_diff,day_of_week,day_of_month,month,price
Air India,2090,COK,TRV,2,5,2,1,5,19398
Air India,725,COK,TRV,2,5,2,1,5,19713
Air India,1715,COK,TRV,2,5,2,1,5,19839
Air India,1715,COK,TRV,2,5,2,1,5,19839
Air India,1715,COK,TRV,2,5,2,1,5,19839
Air India,1715,COK,TRV,2,5,2,1,5,19839
Air India,835,COK,TRV,2,5,2,1,5,19844
Air India,2090,COK,TRV,2,5,2,1,5,19923
Air India,2090,COK,TRV,2,5,2,1,5,19923
Air India,1350,COK,TRV,2,5,2,1,5,20049
Air India,1350,COK,TRV,2,5,2,1,5,20049
Air India,1715,COK,TRV,2,5,2,1,5,20049
Air India,2090,COK,TRV,2,5,2,1,5,20133
Air India,1160,COK,TRV,3,5,2,1,5,20248
Air India,1160,COK,TRV,3,5,2,1,5,20248
Air India,725,COK,TRV,2,5,2,1,5,20343
Air India,1350,COK,TRV,2,5,2,1,5,20574
Air India,1350,COK,TRV,2,5,2,1,5,20574
Air India,1350,COK,TRV,2,5,2,1,5,20574
Air India,650,COK,TRV,2,5,2,1,5,20763
Air India,1350,COK,TRV,2,5,2,1,5,20784
Air India,1550,COK,TRV,3,5,2,1,5,21072
Air India,1550,COK,TRV,3,5,2,1,5,21072
Air India,1550,COK,TRV,3,5,2,1,5,21177
Air India,1550,COK,TRV,3,5,2,1,5,21177
Air India,1550,COK,TRV,3,5,2,1,5,21314
Air India,835,COK,TRV,2,5,2,1,5,22364
Air India,1470,COK,TRV,3,5,2,1,5,23715
Air India,1470,COK,TRV,3,5,2,1,5,26853
Air India,1470,COK,TRV,3,5,2,1,5,26853
Air India,1470,COK,TRV,3,5,2,1,5,26853
Air India,1470,COK,TRV,3,5,2,1,5,26958
Emirates,1435,COK,TRV,1,5,2,1,5,40716
Air Arabia,1110,COK,TRV,1,5,2,1,5,43062
Oman Air,1385,COK,TRV,1,5,2,1,5,44305
Etihad,1375,COK,TRV,1,5,2,1,5,44574
Oman Air,980,COK,TRV,1,5,2,1,5,46930
Air Arabia,1440,COK,TRV,1,5,2,1,5,51289
Etihad,1705,COK,TRV,1,5,2,1,5,52801
Etihad,640,COK,TRV,1,5,2,1,5,58193
Air Arabia,1815,COK,TRV,1,5,2,1,5,58193
Air Arabia,870,COK,TRV,1,5,2,1,5,64089
Etihad,2080,COK,TRV,1,5,2,1,5,65154
IndiGo,2020,COK,TRV,1,5,2,1,5,67149
Air Arabia,1245,COK,TRV,1,5,2,1,5,69486
Air Arabia,670,COK,TRV,1,5,2,1,5,69543
Singapore Airlines,1410,COK,TRV,1,5,2,1,5,70983
Emirates,1360,COK,TRV,1,5,2,1,5,71608
Emirates,1000,COK,TRV,1,5,2,1,5,71608
Gulf Air,1000,COK,TRV,1,5,2,1,5,87823
Gulf Air,1470,COK,TRV,1,5,2,1,5,87823
Qatar Airways,1365,COK,TRV,1,5,2,1,5,117618
Qatar Airways,965,COK,TRV,1,5,2,1,5,117618
Air India,480,COK,TRV,1,10,0,6,5,9601
Air India,720,COK,TRV,1,10,0,6,5,9601
IndiGo,50,COK,TRV,0,10,0,6,5,11790
Air India,1210,COK,TRV,1,10,0,6,5,9601
Air India,1430,COK,TRV,1,10,0,6,5,9601
Air India,730,COK,TRV,1,10,0,6,5,9900
Air India,1460,COK,TRV,1,10,0,6,5,9900
Air India,1120,COK,TRV,1,10,0,6,5,14631
Air India,645,COK,TRV,1,10,0,6,5,14631
Air India,565,COK,TRV,1,10,0,6,5,14631
Air India,755,COK,TRV,1,10,0,6,5,15366
Air India,1720,COK,TRV,1,10,0,6,5,15366
Air India,1640,COK,TRV,1,10,0,6,5,15366
Air India,1315,COK,TRV,1,10,0,6,5,15366
Air India,1680,COK,TRV,1,10,0,6,5,16101
Air India,2125,COK,TRV,2,10,0,6,5,17088
Air India,2125,COK,TRV,2,10,0,6,5,17088
Air India,2125,COK,TRV,2,10,0,6,5,17088
Air India,2125,COK,TRV,2,10,0,6,5,17088
Air India,2125,COK,TRV,2,10,0,6,5,17088
Air India,2125,COK,TRV,2,10,0,6,5,17193
Air India,765,COK,TRV,2,10,0,6,5,17319
Air India,765,COK,TRV,2,10,0,6,5,17424
Air India,1565,COK,TRV,2,10,0,6,5,17456
Air India,1565,COK,TRV,2,10,0,6,5,17456
Air India,1565,COK,TRV,2,10,0,6,5,17456
Air India,1565,COK,TRV,2,10,0,6,5,17456
Air India,2275,COK,TRV,2,10,0,6,5,17456
Air India,2275,COK,TRV,2,10,0,6,5,17456
Air India,1090,COK,TRV,2,10,0,6,5,17456
Air India,1090,COK,TRV,2,10,0,6,5,17456
Air India,1090,COK,TRV,2,10,0,6,5,17456
Air India,1010,COK,TRV,2,10,0,6,5,17456
Air India,1010,COK,TRV,2,10,0,6,5,17456
Air India,1010,COK,TRV,2,10,0,6,5,17456
Air India,685,COK,TRV,2,10,0,6,5,17456
Air India,1395,COK,TRV,2,10,0,6,5,17456
Air India,1395,COK,TRV,2,10,0,6,5,17456
Air India,1395,COK,TRV,2,10,0,6,5,17456
Air India,1395,COK,TRV,2,10,0,6,5,17456
Air India,2125,COK,TRV,2,10,0,6,5,17613
Air India,2125,COK,TRV,2,10,0,6,5,17613
Air India,2125,COK,TRV,2,10,0,6,5,17613
Air India,1015,COK,TRV,2,10,0,6,5,17618
Air India,1015,COK,TRV,2,10,0,6,5,17618
Air India,1015,COK,TRV,2,10,0,6,5,17618
Air India,2125,COK,TRV,2,10,0,6,5,17718
Air India,1015,COK,TRV,2,10,0,6,5,17723
Air India,765,COK,TRV,2,10,0,6,5,17928
Air India,1840,COK,TRV,2,10,0,6,5,18054
Air India,1840,COK,TRV,2,10,0,6,5,18054
Air India,1840,COK,TRV,2,10,0,6,5,18054
Air India,1350,COK,TRV,2,10,0,6,5,18054
Air India,1350,COK,TRV,2,10,0,6,5,18054
Air India,1350,COK,TRV,2,10,0,6,5,18054
Air India,1350,COK,TRV,2,10,0,6,5,18054
Air India,1090,COK,TRV,2,10,0,6,5,18086
Air India,1010,COK,TRV,2,10,0,6,5,18086
Air India,1395,COK,TRV,2,10,0,6,5,18086
Air India,1350,COK,TRV,2,10,0,6,5,18159
Air India,1015,COK,TRV,2,10,0,6,5,18227
Air India,1715,COK,TRV,2,10,0,6,5,18264
Air India,650,COK,TRV,2,10,0,6,5,18353
Air India,1715,COK,TRV,2,10,0,6,5,18369
Air India,1395,COK,TRV,2,10,0,6,5,18590
Air India,1350,COK,TRV,2,10,0,6,5,18663
Air India,2205,COK,TRV,2,10,0,6,5,18789
Air India,1715,COK,TRV,2,10,0,6,5,18789
Air India,1715,COK,TRV,2,10,0,6,5,18789
Air India,1715,COK,TRV,2,10,0,6,5,18789
Air India,1715,COK,TRV,2,10,0,6,5,18789
Air India,1715,COK,TRV,2,10,0,6,5,18789
Air India,1715,COK,TRV,2,10,0,6,5,18789
Air India,1715,COK,TRV,2,10,0,6,5,18894
Air India,835,COK,TRV,2,10,0,6,5,19325
SriLankan,1380,COK,TRV,1,10,0,6,5,21256
Air India,835,COK,TRV,2,10,0,6,5,21461
Oman Air,1385,COK,TRV,1,10,0,6,5,29872
Etihad,980,COK,TRV,1,10,0,6,5,30226
Air Arabia,715,COK,TRV,1,10,0,6,5,31581
Air Arabia,1210,COK,TRV,1,10,0,6,5,31581
Oman Air,980,COK,TRV,1,10,0,6,5,32130
Air Arabia,1070,COK,TRV,1,10,0,6,5,37009
Emirates,1435,COK,TRV,1,10,0,6,5,37744
Emirates,1000,COK,TRV,1,10,0,6,5,37744
Emirates,1360,COK,TRV,1,10,0,6,5,40716
Air Arabia,670,COK,TRV,1,10,0,6,5,44076
Etihad,1005,COK,TRV,2,10,0,6,5,44409
Air Arabia,1585,COK,TRV,1,10,0,6,5,45635
Etihad,640,COK,TRV,1,10,0,6,5,52980
Etihad,1005,COK,TRV,2,10,0,6,5,54306
Air Arabia,870,COK,TRV,1,10,0,6,5,54334
IndiGo,2020,COK,TRV,1,10,0,6,5,67149
Singapore Airlines,1260,COK,TRV,1,10,0,6,5,68043
Singapore Airlines,1395,COK,TRV,1,10,0,6,5,77073
Qatar Airways,1365,COK,TRV,1,10,0,6,5,78012
Qatar Airways,965,COK,TRV,1,10,0,6,5,78012
IndiGo,50,COK,TRV,0,15,5,11,5,3692
Air India,720,COK,TRV,1,15,5,11,5,9900
Air India,480,COK,TRV,1,15,5,11,5,11796
Air India,1460,COK,TRV,1,15,5,11,5,9601
Air India,1430,COK,TRV,1,15,5,11,5,9900
Air India,1210,COK,TRV,1,15,5,11,5,10651
Air India,730,COK,TRV,1,15,5,11,5,10746
Air India,1680,COK,TRV,1,15,5,11,5,15129
Air India,1715,COK,TRV,2,15,5,11,5,17723
Air India,685,COK,TRV,2,15,5,11,5,17954
Air India,1395,COK,TRV,2,15,5,11,5,17954
Air India,1395,COK,TRV,2,15,5,11,5,17954
Air India,1395,COK,TRV,2,15,5,11,5,17954
Air India,1715,COK,TRV,2,15,5,11,5,18227
Air India,1715,COK,TRV,2,15,5,11,5,18227
Air India,1715,COK,TRV,2,15,5,11,5,18227
Air India,1395,COK,TRV,2,15,5,11,5,18479
Air India,1715,COK,TRV,2,15,5,11,5,18752
Air India,1715,COK,TRV,2,15,5,11,5,18752
Air India,1715,COK,TRV,2,15,5,11,5,18752
Air India,2205,COK,TRV,2,15,5,11,5,18828
Air India,2455,COK,TRV,2,15,5,11,5,18842
Air India,2125,COK,TRV,2,15,5,11,5,19104
Air India,2125,COK,TRV,2,15,5,11,5,19104
Air India,1395,COK,TRV,2,15,5,11,5,19193
Air India,2455,COK,TRV,2,15,5,11,5,19293
Air India,755,COK,TRV,1,15,5,11,5,19403
Air India,1120,COK,TRV,1,15,5,11,5,19403
Air India,565,COK,TRV,1,15,5,11,5,19403
Air India,2455,COK,TRV,2,15,5,11,5,19503
Air India,1715,COK,TRV,2,15,5,11,5,19592
Air India,1715,COK,TRV,2,15,5,11,5,19592
Air India,2125,COK,TRV,2,15,5,11,5,19629
Air India,650,COK,TRV,2,15,5,11,5,19923
Air India,1015,COK,TRV,2,15,5,11,5,19923
Air India,1015,COK,TRV,2,15,5,11,5,19923
Air India,1015,COK,TRV,2,15,5,11,5,19923
Air India,1015,COK,TRV,2,15,5,11,5,19923
Air India,1015,COK,TRV,2,15,5,11,5,19923
Air India,2125,COK,TRV,2,15,5,11,5,20343
Air India,1010,COK,TRV,2,15,5,11,5,20758
Air India,765,COK,TRV,2,15,5,11,5,20973
Air India,765,COK,TRV,2,15,5,11,5,20973
Air India,765,COK,TRV,2,15,5,11,5,20973
Air India,1010,COK,TRV,2,15,5,11,5,21283
Air India,2125,COK,TRV,2,15,5,11,5,21603
Air India,2125,COK,TRV,2,15,5,11,5,21603
Air India,2125,COK,TRV,2,15,5,11,5,21603
Air India,2125,COK,TRV,2,15,5,11,5,21813
Air India,1010,COK,TRV,2,15,5,11,5,21892
Air India,1315,COK,TRV,1,15,5,11,5,22269
Air India,1010,COK,TRV,2,15,5,11,5,22417
Air India,2125,COK,TRV,2,15,5,11,5,22863
Air India,2125,COK,TRV,2,15,5,11,5,22863
Etihad,1375,COK,TRV,1,15,5,11,5,22908
Air India,1395,COK,TRV,2,15,5,11,5,23540
Air Arabia,1110,COK,TRV,1,15,5,11,5,24262
Air India,1640,COK,TRV,1,15,5,11,5,25073
Air India,1350,COK,TRV,2,15,5,11,5,25367
Air India,2090,COK,TRV,2,15,5,11,5,25593
Air India,2090,COK,TRV,2,15,5,11,5,25593
Air India,2090,COK,TRV,2,15,5,11,5,25593
Air India,2090,COK,TRV,2,15,5,11,5,25593
Air India,2090,COK,TRV,2,15,5,11,5,25593
Air India,2090,COK,TRV,2,15,5,11,5,25593
Air India,835,COK,TRV,2,15,5,11,5,25661
Air India,1350,COK,TRV,2,15,5,11,5,25892
Air India,1350,COK,TRV,2,15,5,11,5,25892
Air India,1350,COK,TRV,2,15,5,11,5,25892
Air India,1840,COK,TRV,2,15,5,11,5,26118
Air India,1350,COK,TRV,2,15,5,11,5,26732
Air India,1350,COK,TRV,2,15,5,11,5,26942
Air India,835,COK,TRV,2,15,5,11,5,27236
Air India,1270,COK,TRV,2,15,5,11,5,27917
Oman Air,980,COK,TRV,1,15,5,11,5,27930
Etihad,1705,COK,TRV,1,15,5,11,5,28305
Malaysia Airlines,1460,COK,TRV,1,15,5,11,5,28436
Air Arabia,870,COK,TRV,1,15,5,11,5,29659
Air Arabia,1440,COK,TRV,1,15,5,11,5,29659
Emirates,1360,COK,TRV,1,15,5,11,5,35581
Emirates,1000,COK,TRV,1,15,5,11,5,35581
Emirates,1435,COK,TRV,1,15,5,11,5,41529
Etihad,640,COK,TRV,1,15,5,11,5,43451
Air Arabia,1070,COK,TRV,1,15,5,11,5,44076
Singapore Airlines,1395,COK,TRV,1,15,5,11,5,44103
Air Arabia,1245,COK,TRV,1,15,5,11,5,44800
Oman Air,1385,COK,TRV,1,15,5,11,5,45517
Air Arabia,1815,COK,TRV,1,15,5,11,5,46060
Singapore Airlines,1260,COK,TRV,1,15,5,11,5,56231
Air Arabia,670,COK,TRV,1,15,5,11,5,60204
IndiGo,2020,COK,TRV,1,15,5,11,5,70824
Qatar Airways,1365,COK,TRV,1,15,5,11,5,81687
Air India,930,COK,TRV,2,15,5,11,5,87683
IndiGo,50,COK,TRV,0,20,3,16,5,3338
Air India,720,COK,TRV,1,20,3,16,5,9601
Air India,730,COK,TRV,1,20,3,16,5,8866
Air India,1460,COK,TRV,1,20,3,16,5,9601
Air India,1430,COK,TRV,1,20,3,16,5,10746
Air India,645,COK,TRV,1,20,3,16,5,14631
Air India,565,COK,TRV,1,20,3,16,5,14631
Air India,1240,COK,TRV,3,20,3,16,5,14940
Air India,1120,COK,TRV,1,20,3,16,5,15129
Air India,1150,COK,TRV,3,20,3,16,5,15423
Air India,1150,COK,TRV,3,20,3,16,5,15423
Air India,1150,COK,TRV,3,20,3,16,5,15528
Air India,1150,COK,TRV,3,20,3,16,5,15528
Air India,1015,COK,TRV,2,20,3,16,5,16794
Air India,1015,COK,TRV,2,20,3,16,5,16794
Air India,1015,COK,TRV,2,20,3,16,5,16794
Air India,1015,COK,TRV,2,20,3,16,5,16899
Air India,1150,COK,TRV,4,20,3,16,5,16899
Air India,1680,COK,TRV,1,20,3,16,5,17256
Air India,1015,COK,TRV,2,20,3,16,5,17319
Air India,1015,COK,TRV,2,20,3,16,5,17319
Air India,1090,COK,TRV,2,20,3,16,5,17456
Air India,1010,COK,TRV,2,20,3,16,5,17456
Air India,685,COK,TRV,2,20,3,16,5,17456
Air India,1090,COK,TRV,2,20,3,16,5,17561
Air India,1010,COK,TRV,2,20,3,16,5,17561
Air India,835,COK,TRV,2,20,3,16,5,17849
Air India,1090,COK,TRV,2,20,3,16,5,17981
Air India,1090,COK,TRV,2,20,3,16,5,17981
Air India,1010,COK,TRV,2,20,3,16,5,17981
Air India,1010,COK,TRV,2,20,3,16,5,17981
Air India,1090,COK,TRV,2,20,3,16,5,18590
Air India,1395,COK,TRV,2,20,3,16,5,18605
Air India,1395,COK,TRV,2,20,3,16,5,18605
Air India,1395,COK,TRV,2,20,3,16,5,18605
Air India,1395,COK,TRV,2,20,3,16,5,19130
Air India,1715,COK,TRV,2,20,3,16,5,19419
Air India,1395,COK,TRV,2,20,3,16,5,19844
Air India,1715,COK,TRV,2,20,3,16,5,19944
Air India,1715,COK,TRV,2,20,3,16,5,19944
Air India,1715,COK,TRV,2,20,3,16,5,19944
Air India,1715,COK,TRV,2,20,3,16,5,20049
Air India,1715,COK,TRV,2,20,3,16,5,20553
Air India,1715,COK,TRV,2,20,3,16,5,20553
SriLankan,1380,COK,TRV,1,20,3,16,5,20574
Air India,1715,COK,TRV,2,20,3,16,5,20658
Air India,1470,COK,TRV,3,20,3,16,5,20733
Air India,1715,COK,TRV,2,20,3,16,5,21078
Air India,1720,COK,TRV,1,20,3,16,5,21771
Air India,1640,COK,TRV,1,20,3,16,5,21771
Air India,1315,COK,TRV,1,20,3,16,5,21771
Air India,755,COK,TRV,1,20,3,16,5,22269
Air India,1395,COK,TRV,2,20,3,16,5,22364
Air Arabia,1585,COK,TRV,1,20,3,16,5,23569
Air India,650,COK,TRV,2,20,3,16,5,23934
Air India,1350,COK,TRV,2,20,3,16,5,23934
Air India,650,COK,TRV,2,20,3,16,5,24459
Air India,1350,COK,TRV,2,20,3,16,5,24459
Air India,1350,COK,TRV,2,20,3,16,5,24459
Air India,1350,COK,TRV,2,20,3,16,5,25068
Air India,1350,COK,TRV,2,20,3,16,5,25173
Air India,1160,COK,TRV,3,20,3,16,5,25456
Air India,1350,COK,TRV,2,20,3,16,5,25593
Air Arabia,870,COK,TRV,1,20,3,16,5,29659
Etihad,980,COK,TRV,1,20,3,16,5,30142
Malaysia Airlines,1370,COK,TRV,1,20,3,16,5,30463
Air Arabia,715,COK,TRV,1,20,3,16,5,31885
Etihad,1005,COK,TRV,2,20,3,16,5,33059
Emirates,1435,COK,TRV,1,20,3,16,5,34767
Emirates,1360,COK,TRV,1,20,3,16,5,34767
Etihad,1705,COK,TRV,1,20,3,16,5,36232
Oman Air,980,COK,TRV,1,20,3,16,5,36918
Emirates,1000,COK,TRV,1,20,3,16,5,37744
Air Arabia,1440,COK,TRV,1,20,3,16,5,37975
Air Arabia,1070,COK,TRV,1,20,3,16,5,39256
Oman Air,1385,COK,TRV,1,20,3,16,5,43743
Air Arabia,670,COK,TRV,1,20,3,16,5,44937
Etihad,1005,COK,TRV,2,20,3,16,5,46294
Air Arabia,1815,COK,TRV,1,20,3,16,5,49116
Singapore Airlines,1395,COK,TRV,1,20,3,16,5,50141
Gulf Air,1470,COK,TRV,1,20,3,16,5,53315
Etihad,640,COK,TRV,1,20,3,16,5,55689
Singapore Airlines,1260,COK,TRV,1,20,3,16,5,56231
Qatar Airways,1365,COK,TRV,1,20,3,16,5,78012
IndiGo,50,COK,TRV,0,25,1,21,5,3338
Air India,480,COK,TRV,1,25,1,21,5,9234
Air India,720,COK,TRV,1,25,1,21,5,9234
Air India,730,COK,TRV,1,25,1,21,5,9234
Air India,1460,COK,TRV,1,25,1,21,5,9234
Air India,1210,COK,TRV,1,25,1,21,5,9234
Air India,1430,COK,TRV,1,25,1,21,5,9234
Air India,1240,COK,TRV,3,25,1,21,5,13423
Air India,1240,COK,TRV,3,25,1,21,5,13528
Air India,1595,COK,TRV,3,25,1,21,5,14751
Air India,1595,COK,TRV,3,25,1,21,5,14751
Air India,1120,COK,TRV,1,25,1,21,5,15129
Air India,1680,COK,TRV,1,25,1,21,5,15129
Air India,1550,COK,TRV,3,25,1,21,5,16437
Air India,1550,COK,TRV,3,25,1,21,5,16437
Air India,1550,COK,TRV,3,25,1,21,5,16437
Air India,1550,COK,TRV,3,25,1,21,5,16542
Air India,1015,COK,TRV,2,25,1,21,5,16794
Air India,1015,COK,TRV,2,25,1,21,5,16794
Air India,765,COK,TRV,2,25,1,21,5,16794
Air India,2205,COK,TRV,2,25,1,21,5,16794
Air India,2205,COK,TRV,2,25,1,21,5,16794
Air India,2205,COK,TRV,2,25,1,21,5,16794
Air India,1715,COK,TRV,2,25,1,21,5,16794
Air India,1715,COK,TRV,2,25,1,21,5,16794
Air India,1715,COK,TRV,2,25,1,21,5,16794
Air India,1015,COK,TRV,2,25,1,21,5,16899
Air India,765,COK,TRV,2,25,1,21,5,16899
Air India,1715,COK,TRV,2,25,1,21,5,16899
Air India,2205,COK,TRV,2,25,1,21,5,17183
Air India,1015,COK,TRV,2,25,1,21,5,17319
Air India,1015,COK,TRV,2,25,1,21,5,17319
Air India,765,COK,TRV,2,25,1,21,5,17319
Air India,1715,COK,TRV,2,25,1,21,5,17319
Air India,1565,COK,TRV,2,25,1,21,5,17587
