airline,duration,source,destination,stops,day_diff,day_of_week,day_of_month,month,price
Air India,1010,COK,TRV,2,0,5,20,4,23834
Air India,1660,COK,TRV,2,0,5,20,4,23939
Air India,1015,COK,TRV,2,0,5,20,4,24265
Air India,1620,COK,TRV,3,0,5,20,4,24390
Air India,1015,COK,TRV,2,0,5,20,4,26365
Air India,1015,COK,TRV,2,0,5,20,4,26365
Air India,765,COK,TRV,2,0,5,20,4,26365
Air India,1085,COK,TRV,3,0,5,20,4,27362
Air India,650,COK,TRV,2,0,5,20,4,27940
Air India,1015,COK,TRV,3,0,5,20,4,28932
Air India,765,COK,TRV,3,0,5,20,4,28932
Air India,1610,COK,TRV,3,0,5,20,4,29630
Air India,1620,COK,TRV,3,0,5,20,4,33315
Air India,1620,COK,TRV,3,0,5,20,4,33420
Air India,1680,COK,TRV,1,0,5,20,4,39930
Air India,1465,COK,TRV,1,0,5,20,4,40665
Oman Air,980,COK,TRV,1,0,5,20,4,44936
Air India,1620,COK,TRV,3,0,5,20,4,46829
Air India,1620,COK,TRV,3,0,5,20,4,46934
Oman Air,1385,COK,TRV,1,0,5,20,4,52942
Singapore Airlines,1395,COK,TRV,1,0,5,20,4,69812
Emirates,1000,COK,TRV,1,0,5,20,4,149305
IndiGo,50,COK,TRV,0,5,3,25,4,4965
Air India,665,COK,TRV,1,5,3,25,4,8766
Air India,730,COK,TRV,1,5,3,25,4,8467
Air India,1460,COK,TRV,1,5,3,25,4,8467
Air India,720,COK,TRV,1,5,3,25,4,9118
Air India,1375,COK,TRV,1,5,3,25,4,9165
Air India,1430,COK,TRV,1,5,3,25,4,9517
Air India,1240,COK,TRV,3,5,3,25,4,13323
Air India,1150,COK,TRV,3,5,3,25,4,14048
Air India,1150,COK,TRV,3,5,3,25,4,14048
Air India,1530,COK,TRV,3,5,3,25,4,14793
Air India,1530,COK,TRV,3,5,3,25,4,14793
Air India,1530,COK,TRV,3,5,3,25,4,14793
Air India,1530,COK,TRV,3,5,3,25,4,14793
Air India,1530,COK,TRV,3,5,3,25,4,14793
Air India,1530,COK,TRV,3,5,3,25,4,14793
Air India,1150,COK,TRV,3,5,3,25,4,14993
Air India,1150,COK,TRV,3,5,3,25,4,14993
Air India,645,COK,TRV,1,5,3,25,4,15129
Air India,1530,COK,TRV,3,5,3,25,4,15318
Air India,1720,COK,TRV,1,5,3,25,4,15864
Air India,565,COK,TRV,1,5,3,25,4,16731
Air India,1680,COK,TRV,1,5,3,25,4,16731
Air India,1090,COK,TRV,2,5,3,25,4,16931
Air India,1800,COK,TRV,2,5,3,25,4,17324
Air India,1640,COK,TRV,1,5,3,25,4,17466
Air India,1315,COK,TRV,1,5,3,25,4,17466
Air India,1800,COK,TRV,2,5,3,25,4,17849
Air India,1800,COK,TRV,2,5,3,25,4,17849
Air India,1090,COK,TRV,2,5,3,25,4,18065
Air India,1090,COK,TRV,2,5,3,25,4,18065
Air India,1660,COK,TRV,3,5,3,25,4,18069
Air India,1715,COK,TRV,3,5,3,25,4,18416
Air India,1010,COK,TRV,2,5,3,25,4,18527
Air India,685,COK,TRV,2,5,3,25,4,18527
Air India,1660,COK,TRV,3,5,3,25,4,18906
Air India,1395,COK,TRV,2,5,3,25,4,18926
Air India,1715,COK,TRV,3,5,3,25,4,19305
Air India,1660,COK,TRV,3,5,3,25,4,19319
Air India,1090,COK,TRV,2,5,3,25,4,19382
Air India,1395,COK,TRV,2,5,3,25,4,19451
Air India,1395,COK,TRV,2,5,3,25,4,19451
Air India,1660,COK,TRV,3,5,3,25,4,19461
Air India,1015,COK,TRV,2,5,3,25,4,19503
Air India,1015,COK,TRV,2,5,3,25,4,19503
Air India,1010,COK,TRV,2,5,3,25,4,19661
Air India,1010,COK,TRV,2,5,3,25,4,19661
Air India,1715,COK,TRV,3,5,3,25,4,19665
Air India,1015,COK,TRV,2,5,3,25,4,19713
Air India,1660,COK,TRV,2,5,3,25,4,19802
Air India,1660,COK,TRV,2,5,3,25,4,19802
Air India,1660,COK,TRV,2,5,3,25,4,19802
Air India,1660,COK,TRV,2,5,3,25,4,19802
Air India,1660,COK,TRV,2,5,3,25,4,19802
Air India,1660,COK,TRV,2,5,3,25,4,19802
Air India,1085,COK,TRV,3,5,3,25,4,19860
Air India,1660,COK,TRV,2,5,3,25,4,20012
Air India,1395,COK,TRV,2,5,3,25,4,20060
Air India,650,COK,TRV,2,5,3,25,4,20238
Air India,1015,COK,TRV,3,5,3,25,4,20500
Air India,1085,COK,TRV,3,5,3,25,4,20511
Air India,1085,COK,TRV,3,5,3,25,4,20511
Air India,1295,COK,TRV,2,5,3,25,4,20537
Air India,1295,COK,TRV,2,5,3,25,4,20537
Air India,1295,COK,TRV,2,5,3,25,4,20537
Air India,1295,COK,TRV,2,5,3,25,4,20537
Air India,1295,COK,TRV,2,5,3,25,4,20537
Air India,1015,COK,TRV,3,5,3,25,4,20568
SriLankan,1380,COK,TRV,1,5,3,25,4,20609
Air India,1395,COK,TRV,2,5,3,25,4,20690
Air India,1295,COK,TRV,2,5,3,25,4,20747
Air India,1295,COK,TRV,3,5,3,25,4,20796
Air India,1350,COK,TRV,2,5,3,25,4,20889
Air India,1350,COK,TRV,2,5,3,25,4,20889
Air India,1350,COK,TRV,2,5,3,25,4,20889
Air India,1350,COK,TRV,2,5,3,25,4,20889
Air India,1350,COK,TRV,2,5,3,25,4,20889
Air India,1010,COK,TRV,2,5,3,25,4,20984
Air India,1660,COK,TRV,2,5,3,25,4,21062
Air India,1350,COK,TRV,2,5,3,25,4,21099
Air India,1015,COK,TRV,3,5,3,25,4,21219
Air India,1395,COK,TRV,2,5,3,25,4,21230
Air India,1660,COK,TRV,2,5,3,25,4,21272
Air India,1015,COK,TRV,2,5,3,25,4,23966
Malaysia Airlines,1370,COK,TRV,1,5,3,25,4,28445
Air India,1120,COK,TRV,1,5,3,25,4,30633
Air India,755,COK,TRV,1,5,3,25,4,31368
Air India,835,COK,TRV,2,5,3,25,4,33059
Oman Air,1385,COK,TRV,1,5,3,25,4,45340
Oman Air,980,COK,TRV,1,5,3,25,4,45340
Air Arabia,715,COK,TRV,1,5,3,25,4,61060
Singapore Airlines,1395,COK,TRV,1,5,3,25,4,61990
Air Arabia,870,COK,TRV,1,5,3,25,4,63669
Air Arabia,1440,COK,TRV,1,5,3,25,4,63669
Emirates,1360,COK,TRV,1,5,3,25,4,71689
Emirates,1000,COK,TRV,1,5,3,25,4,71689
Air Arabia,1070,COK,TRV,1,5,3,25,4,76605
Air Arabia,670,COK,TRV,1,5,3,25,4,76605
Etihad,980,COK,TRV,1,5,3,25,4,99269
IndiGo,50,COK,TRV,0,10,1,30,4,3810
Air India,480,COK,TRV,1,10,1,30,4,9118
Air India,730,COK,TRV,1,10,1,30,4,8766
Air India,1430,COK,TRV,1,10,1,30,4,10667
Air India,1460,COK,TRV,1,10,1,30,4,11050
Air India,1375,COK,TRV,1,10,1,30,4,11066
Air India,1210,COK,TRV,1,10,1,30,4,11397
Air India,720,COK,TRV,1,10,1,30,4,11397
Air India,665,COK,TRV,1,10,1,30,4,11796
Air India,1240,COK,TRV,3,10,1,30,4,14421
Air India,1240,COK,TRV,3,10,1,30,4,14526
Air India,1550,COK,TRV,3,10,1,30,4,15555
Air India,1550,COK,TRV,3,10,1,30,4,15765
Air India,1550,COK,TRV,3,10,1,30,4,15765
Air India,1550,COK,TRV,3,10,1,30,4,15870
Air India,1150,COK,TRV,3,10,1,30,4,17277
Air India,1150,COK,TRV,3,10,1,30,4,17277
Air India,1525,COK,TRV,3,10,1,30,4,17917
Air India,1015,COK,TRV,2,10,1,30,4,17991
Air India,1525,COK,TRV,3,10,1,30,4,18022
Air India,1525,COK,TRV,3,10,1,30,4,18022
Air India,1015,COK,TRV,2,10,1,30,4,18227
Air India,1015,COK,TRV,2,10,1,30,4,18227
Air India,1015,COK,TRV,2,10,1,30,4,18227
Air India,765,COK,TRV,2,10,1,30,4,18343
Air India,1525,COK,TRV,3,10,1,30,4,18421
Air India,765,COK,TRV,2,10,1,30,4,18579
Air India,1715,COK,TRV,2,10,1,30,4,18579
Air India,1715,COK,TRV,2,10,1,30,4,18579
Air India,1715,COK,TRV,2,10,1,30,4,18579
Air India,1715,COK,TRV,2,10,1,30,4,18684
Air India,1715,COK,TRV,2,10,1,30,4,18684
Air India,2090,COK,TRV,2,10,1,30,4,18726
Air India,1015,COK,TRV,3,10,1,30,4,18799
Air India,1015,COK,TRV,3,10,1,30,4,18799
Air India,650,COK,TRV,2,10,1,30,4,18962
Air India,2090,COK,TRV,2,10,1,30,4,18962
Air India,2090,COK,TRV,2,10,1,30,4,18962
Air India,1660,COK,TRV,2,10,1,30,4,18978
Air India,1660,COK,TRV,2,10,1,30,4,18978
Air India,1660,COK,TRV,2,10,1,30,4,18978
Air India,1015,COK,TRV,3,10,1,30,4,19062
Air India,2090,COK,TRV,2,10,1,30,4,19067
Air India,1015,COK,TRV,2,10,1,30,4,19078
Air India,1840,COK,TRV,2,10,1,30,4,19078
Air India,1660,COK,TRV,2,10,1,30,4,19083
Air India,1660,COK,TRV,2,10,1,30,4,19083
Air India,1015,COK,TRV,3,10,1,30,4,19098
Air India,765,COK,TRV,3,10,1,30,4,19151
Air India,1840,COK,TRV,2,10,1,30,4,19314
Air India,1840,COK,TRV,2,10,1,30,4,19314
Air India,1350,COK,TRV,2,10,1,30,4,19314
Air India,2090,COK,TRV,2,10,1,30,4,19351
Air India,765,COK,TRV,3,10,1,30,4,19413
Air India,1350,COK,TRV,2,10,1,30,4,19419
Air India,765,COK,TRV,2,10,1,30,4,19424
Air India,1015,COK,TRV,3,10,1,30,4,19503
Air India,1660,COK,TRV,2,10,1,30,4,19503
Air India,1660,COK,TRV,2,10,1,30,4,19503
Air India,1660,COK,TRV,2,10,1,30,4,19503
Air India,1660,COK,TRV,2,10,1,30,4,19503
Air India,1205,COK,TRV,3,10,1,30,4,19639
Air India,1295,COK,TRV,2,10,1,30,4,19713
Air India,1295,COK,TRV,2,10,1,30,4,19818
Air India,1350,COK,TRV,2,10,1,30,4,19839
Air India,1350,COK,TRV,2,10,1,30,4,19839
Air India,1350,COK,TRV,2,10,1,30,4,19839
Air India,1295,COK,TRV,2,10,1,30,4,20238
Air India,1295,COK,TRV,2,10,1,30,4,20238
Air India,1295,COK,TRV,2,10,1,30,4,20238
Air India,1470,COK,TRV,3,10,1,30,4,20994
Air India,1470,COK,TRV,3,10,1,30,4,20994
Air India,1470,COK,TRV,3,10,1,30,4,21099
Air India,1120,COK,TRV,1,10,1,30,4,21429
Air India,1470,COK,TRV,3,10,1,30,4,21566
Air India,1470,COK,TRV,3,10,1,30,4,21645
Air India,755,COK,TRV,1,10,1,30,4,22164
Air India,1295,COK,TRV,2,10,1,30,4,22338
Air India,835,COK,TRV,2,10,1,30,4,23651
Air India,835,COK,TRV,2,10,1,30,4,23756
Air Arabia,1605,COK,TRV,1,10,1,30,4,26578
Air India,1680,COK,TRV,1,10,1,30,4,27630
Air Arabia,1110,COK,TRV,1,10,1,30,4,27838
Air India,1315,COK,TRV,1,10,1,30,4,28365
Air India,1395,COK,TRV,2,10,1,30,4,31400
Air India,1395,COK,TRV,2,10,1,30,4,31400
Air India,1395,COK,TRV,2,10,1,30,4,31400
Air India,1395,COK,TRV,2,10,1,30,4,31400
Air India,685,COK,TRV,2,10,1,30,4,32129
Etihad,1375,COK,TRV,1,10,1,30,4,34458
Oman Air,1385,COK,TRV,1,10,1,30,4,38515
Oman Air,845,COK,TRV,1,10,1,30,4,42715
Air Arabia,670,COK,TRV,1,10,1,30,4,53337
Malaysia Airlines,1460,COK,TRV,1,10,1,30,4,58775
Air Arabia,870,COK,TRV,1,10,1,30,4,68888
Air Arabia,1935,COK,TRV,1,10,1,30,4,68888
Singapore Airlines,1395,COK,TRV,1,10,1,30,4,69812
Air Arabia,1440,COK,TRV,1,10,1,30,4,70148
Emirates,1360,COK,TRV,1,10,1,30,4,71689
Emirates,1000,COK,TRV,1,10,1,30,4,71689
Singapore Airlines,1260,COK,TRV,1,10,1,30,4,74800
Qatar Airways,1365,COK,TRV,1,10,1,30,4,84666
IndiGo,50,COK,TRV,0,15,6,5,5,3495
Air India,480,COK,TRV,1,15,6,5,5,10394
Air India,1210,COK,TRV,1,15,6,5,5,10761
Air India,720,COK,TRV,1,15,6,5,5,10761
Air India,1430,COK,TRV,1,15,6,5,5,10761
Air India,730,COK,TRV,1,15,6,5,5,10919
Air India,1460,COK,TRV,1,15,6,5,5,11286
Air India,1530,COK,TRV,3,15,6,5,5,15182
Air India,1530,COK,TRV,3,15,6,5,5,15182
Air India,1530,COK,TRV,3,15,6,5,5,15182
Air India,1530,COK,TRV,3,15,6,5,5,15182
Air India,1530,COK,TRV,3,15,6,5,5,15182
Air India,1530,COK,TRV,3,15,6,5,5,15182
Air India,1530,COK,TRV,3,15,6,5,5,15423
Air India,1530,COK,TRV,3,15,6,5,5,15423
Air India,1530,COK,TRV,3,15,6,5,5,15707
Air India,1240,COK,TRV,3,15,6,5,5,16804
Air India,1240,COK,TRV,3,15,6,5,5,16909
Air India,1315,COK,TRV,1,15,6,5,5,17933
Air India,1680,COK,TRV,1,15,6,5,5,17933
Air India,1150,COK,TRV,4,15,6,5,5,17938
Air India,1085,COK,TRV,3,15,6,5,5,18353
Air India,1085,COK,TRV,3,15,6,5,5,18353
Air India,1085,COK,TRV,3,15,6,5,5,18353
Air India,1015,COK,TRV,3,15,6,5,5,18437
Air India,1150,COK,TRV,3,15,6,5,5,18468
Air India,1150,COK,TRV,3,15,6,5,5,18468
Air India,1350,COK,TRV,3,15,6,5,5,18736
Air India,1840,COK,TRV,2,15,6,5,5,19088
Air India,1840,COK,TRV,2,15,6,5,5,19088
Air India,1840,COK,TRV,2,15,6,5,5,19088
Air India,1350,COK,TRV,2,15,6,5,5,19088
Air India,1350,COK,TRV,2,15,6,5,5,19088
Air India,1350,COK,TRV,2,15,6,5,5,19088
Air India,1350,COK,TRV,2,15,6,5,5,19088
Air India,1350,COK,TRV,2,15,6,5,5,19088
Air India,1715,COK,TRV,2,15,6,5,5,19088
Air India,1715,COK,TRV,2,15,6,5,5,19088
Air India,1715,COK,TRV,2,15,6,5,5,19088
Air India,1715,COK,TRV,2,15,6,5,5,19088
Air India,1715,COK,TRV,2,15,6,5,5,19088
Air India,1715,COK,TRV,2,15,6,5,5,19088
Air India,1715,COK,TRV,2,15,6,5,5,19088
Air India,1715,COK,TRV,2,15,6,5,5,19088
Air India,1350,COK,TRV,2,15,6,5,5,19193
Air India,1715,COK,TRV,2,15,6,5,5,19193
Air India,1640,COK,TRV,1,15,6,5,5,19429
Air India,765,COK,TRV,2,15,6,5,5,19823
Air India,765,COK,TRV,2,15,6,5,5,19928
Air India,650,COK,TRV,2,15,6,5,5,20138
Air India,565,COK,TRV,1,15,6,5,5,20164
Air India,1160,COK,TRV,3,15,6,5,5,20332
Air India,1015,COK,TRV,2,15,6,5,5,20348
Air India,765,COK,TRV,2,15,6,5,5,20348
Air India,765,COK,TRV,3,15,6,5,5,20400
Air India,1015,COK,TRV,2,15,6,5,5,20453
SriLankan,1380,COK,TRV,1,15,6,5,5,20609
Air India,1160,COK,TRV,3,15,6,5,5,20631
Air India,1015,COK,TRV,2,15,6,5,5,20873
Air India,1015,COK,TRV,2,15,6,5,5,20873
Air India,1015,COK,TRV,2,15,6,5,5,20873
Air India,1015,COK,TRV,3,15,6,5,5,20925
Air India,1015,COK,TRV,3,15,6,5,5,20925
Air India,1015,COK,TRV,3,15,6,5,5,20925
Air India,1015,COK,TRV,3,15,6,5,5,20925
Air India,755,COK,TRV,1,15,6,5,5,21429
Air India,685,COK,TRV,2,15,6,5,5,21892
Air India,1395,COK,TRV,2,15,6,5,5,21892
Air India,1395,COK,TRV,2,15,6,5,5,21892
Air India,1395,COK,TRV,2,15,6,5,5,21892
Air India,1120,COK,TRV,1,15,6,5,5,22164
Air India,1395,COK,TRV,2,15,6,5,5,22417
Air India,1395,COK,TRV,2,15,6,5,5,22627
Etihad,1375,COK,TRV,1,15,6,5,5,22940
Air India,1395,COK,TRV,2,15,6,5,5,23257
Air India,1010,COK,TRV,2,15,6,5,5,23388
Air India,1010,COK,TRV,2,15,6,5,5,23388
Air India,1010,COK,TRV,2,15,6,5,5,24123
Etihad,980,COK,TRV,1,15,6,5,5,24530
Air India,1470,COK,TRV,3,15,6,5,5,25007
Air India,835,COK,TRV,2,15,6,5,5,25126
Malaysia Airlines,1370,COK,TRV,1,15,6,5,5,25774
Air India,1010,COK,TRV,2,15,6,5,5,26013
Air India,835,COK,TRV,2,15,6,5,5,26386
Air Arabia,1110,COK,TRV,1,15,6,5,5,27061
Oman Air,1385,COK,TRV,1,15,6,5,5,27942
Etihad,1705,COK,TRV,1,15,6,5,5,28337
Air Arabia,715,COK,TRV,1,15,6,5,5,28652
Air Arabia,870,COK,TRV,1,15,6,5,5,29691
Oman Air,980,COK,TRV,1,15,6,5,5,32142
Air Arabia,1440,COK,TRV,1,15,6,5,5,32458
Etihad,1005,COK,TRV,2,15,6,5,5,35974
Air Arabia,670,COK,TRV,1,15,6,5,5,36343
Emirates,1360,COK,TRV,1,15,6,5,5,38587
Air Arabia,1585,COK,TRV,1,15,6,5,5,39939
Etihad,640,COK,TRV,1,15,6,5,5,47793
Etihad,1005,COK,TRV,2,15,6,5,5,48637
Emirates,1000,COK,TRV,1,15,6,5,5,48861
Air Arabia,1815,COK,TRV,1,15,6,5,5,49148
Etihad,2080,COK,TRV,1,15,6,5,5,49650
Singapore Airlines,1260,COK,TRV,1,15,6,5,5,57002
Singapore Airlines,1395,COK,TRV,1,15,6,5,5,57002
IndiGo,2020,COK,TRV,1,15,6,5,5,69067
Qatar Airways,1365,COK,TRV,1,15,6,5,5,81763
Qatar Airways,965,COK,TRV,1,15,6,5,5,81763
IndiGo,50,COK,TRV,0,20,4,10,5,3495
Air India,480,COK,TRV,1,20,4,10,5,10761
Air India,720,COK,TRV,1,20,4,10,5,11181
Air India,730,COK,TRV,1,20,4,10,5,10761
Air India,1460,COK,TRV,1,20,4,10,5,11181
Air India,1210,COK,TRV,1,20,4,10,5,11181
Air India,1430,COK,TRV,1,20,4,10,5,11911
Air India,1240,COK,TRV,3,20,4,10,5,14940
Air India,1240,COK,TRV,3,20,4,10,5,14940
Air India,1240,COK,TRV,3,20,4,10,5,15045
Air India,1550,COK,TRV,3,20,4,10,5,15402
Air India,1550,COK,TRV,3,20,4,10,5,15402
Air India,1550,COK,TRV,3,20,4,10,5,15402
Air India,1550,COK,TRV,3,20,4,10,5,15507
Air India,1530,COK,TRV,3,20,4,10,5,16237
Air India,1530,COK,TRV,3,20,4,10,5,16237
Air India,1530,COK,TRV,3,20,4,10,5,16342
Air India,1530,COK,TRV,3,20,4,10,5,16342
Air India,1530,COK,TRV,3,20,4,10,5,16342
Air India,1530,COK,TRV,3,20,4,10,5,16342
Air India,1150,COK,TRV,3,20,4,10,5,16547
Air India,1150,COK,TRV,3,20,4,10,5,16547
Air India,1150,COK,TRV,3,20,4,10,5,16652
Air India,1150,COK,TRV,3,20,4,10,5,16652
Air India,1150,COK,TRV,4,20,4,10,5,17329
Air India,565,COK,TRV,1,20,4,10,5,17933
Air India,650,COK,TRV,2,20,4,10,5,19088
Air India,1015,COK,TRV,2,20,4,10,5,19088
Air India,1015,COK,TRV,2,20,4,10,5,19088
Air India,1015,COK,TRV,2,20,4,10,5,19193
Air India,765,COK,TRV,2,20,4,10,5,19193
Air India,755,COK,TRV,1,20,4,10,5,19429
Air India,1120,COK,TRV,1,20,4,10,5,19429
Air India,1015,COK,TRV,2,20,4,10,5,19613
Air India,1015,COK,TRV,2,20,4,10,5,19613
Air India,765,COK,TRV,2,20,4,10,5,19613
Air India,765,COK,TRV,2,20,4,10,5,19613
Air India,1015,COK,TRV,3,20,4,10,5,19665
Air India,1015,COK,TRV,3,20,4,10,5,19665
Air India,1015,COK,TRV,3,20,4,10,5,19665
Air India,1015,COK,TRV,3,20,4,10,5,19875
Air India,765,COK,TRV,3,20,4,10,5,19875
Air India,1010,COK,TRV,2,20,4,10,5,21698
Air India,685,COK,TRV,2,20,4,10,5,21698
Air India,1525,COK,TRV,3,20,4,10,5,22133
Air India,1525,COK,TRV,3,20,4,10,5,22133
Air India,1525,COK,TRV,3,20,4,10,5,22133
Air India,1525,COK,TRV,3,20,4,10,5,22133
Air India,1525,COK,TRV,3,20,4,10,5,22238
Air India,1525,COK,TRV,3,20,4,10,5,22238
Air India,1010,COK,TRV,2,20,4,10,5,22307
Air India,1010,COK,TRV,2,20,4,10,5,22412
Air India,1395,COK,TRV,2,20,4,10,5,22427
Air India,1395,COK,TRV,2,20,4,10,5,22427
Air India,1395,COK,TRV,2,20,4,10,5,22427
Air India,1395,COK,TRV,2,20,4,10,5,22427
Air India,1525,COK,TRV,3,20,4,10,5,22432
Air India,1525,COK,TRV,3,20,4,10,5,22432
Air India,1525,COK,TRV,3,20,4,10,5,22432
Air India,1525,COK,TRV,3,20,4,10,5,22432
Air India,1680,COK,TRV,1,20,4,10,5,22448
Air India,1010,COK,TRV,2,20,4,10,5,22832
Air India,1715,COK,TRV,2,20,4,10,5,22994
Air India,1715,COK,TRV,2,20,4,10,5,22994
Air India,1715,COK,TRV,2,20,4,10,5,22994
Air India,835,COK,TRV,2,20,4,10,5,23493
Air India,1715,COK,TRV,2,20,4,10,5,23603
Air India,1715,COK,TRV,2,20,4,10,5,23603
Air India,1715,COK,TRV,2,20,4,10,5,23603
Air India,1715,COK,TRV,2,20,4,10,5,23603
Air India,1715,COK,TRV,2,20,4,10,5,23603
Air India,1715,COK,TRV,2,20,4,10,5,24128
Air Arabia,1110,COK,TRV,1,20,4,10,5,24294
Etihad,1375,COK,TRV,1,20,4,10,5,24294
Air Arabia,1605,COK,TRV,1,20,4,10,5,24294
Air Arabia,715,COK,TRV,1,20,4,10,5,24646
Etihad,980,COK,TRV,1,20,4,10,5,24646
Air Arabia,1210,COK,TRV,1,20,4,10,5,24646
Air Arabia,1585,COK,TRV,1,20,4,10,5,24646
Air India,835,COK,TRV,2,20,4,10,5,24753
Air India,1470,COK,TRV,3,20,4,10,5,24900
Air India,1160,COK,TRV,3,20,4,10,5,25057
Air India,1160,COK,TRV,3,20,4,10,5,25057
Air India,1640,COK,TRV,1,20,4,10,5,25073
Air India,1315,COK,TRV,1,20,4,10,5,25073
Air India,1160,COK,TRV,3,20,4,10,5,25162
Air India,1470,COK,TRV,3,20,4,10,5,25519
Air India,1470,COK,TRV,3,20,4,10,5,25519
Air India,1470,COK,TRV,3,20,4,10,5,25519
Air India,1840,COK,TRV,2,20,4,10,5,25619
Air India,1350,COK,TRV,2,20,4,10,5,25619
Air India,1470,COK,TRV,3,20,4,10,5,25624
Air India,1395,COK,TRV,2,20,4,10,5,25661
Air India,1470,COK,TRV,3,20,4,10,5,25918
Air India,1350,COK,TRV,2,20,4,10,5,26228
Air India,1350,COK,TRV,2,20,4,10,5,26228
Air India,1350,COK,TRV,2,20,4,10,5,26228
Air India,1350,COK,TRV,2,20,4,10,5,26753
Air India,1350,COK,TRV,2,20,4,10,5,26753
Air India,1350,COK,TRV,2,20,4,10,5,26753
Air Arabia,870,COK,TRV,1,20,4,10,5,29691
Air Arabia,1440,COK,TRV,1,20,4,10,5,29691
Oman Air,1385,COK,TRV,1,20,4,10,5,29884
Emirates,1360,COK,TRV,1,20,4,10,5,32911
Oman Air,980,COK,TRV,1,20,4,10,5,34767
Emirates,1000,COK,TRV,1,20,4,10,5,35615
Air Arabia,670,COK,TRV,1,20,4,10,5,37697
Singapore Airlines,1260,COK,TRV,1,20,4,10,5,57002
Singapore Airlines,1395,COK,TRV,1,20,4,10,5,57002
Gulf Air,1470,COK,TRV,1,20,4,10,5,64674
IndiGo,2020,COK,TRV,1,20,4,10,5,70904
Qatar Airways,1365,COK,TRV,1,20,4,10,5,81763
Qatar Airways,965,COK,TRV,1,20,4,10,5,81763
IndiGo,50,COK,TRV,0,25,2,15,5,3495
Air India,440,COK,TRV,1,25,2,15,5,10026
Air India,720,COK,TRV,1,25,2,15,5,10026
Air India,730,COK,TRV,1,25,2,15,5,10026
Air India,1460,COK,TRV,1,25,2,15,5,10026
Air India,1170,COK,TRV,1,25,2,15,5,10026
Air India,1430,COK,TRV,1,25,2,15,5,10026
Air India,1240,COK,TRV,3,25,2,15,5,13607
Air India,1240,COK,TRV,3,25,2,15,5,13607
